R
Px,I,D,Py,I,D,Pz,I,D,FFrx,y,FFdrx,y,satI,satPID,DTermC
145,25,1500,170,25,1800,400,100,0,0,0,0,7,75,10
sysTime,GRawX,GRawY,GRawZ,GPT1Y,GPT1X,GPT2X,GPT2Y,ARawX,ARawY,ARawZ,APT1Y,APT1Z,APT1X,APT2X,APT2Y,APT2Z
259.759,-116.007,-0.584,-51.954,-42.473,21.013,-43.899,40.777,21.310,15.332,-15.016,0.886,0.358,12.663,0.945,-0.215,12.924
259.771,-54.482,-49.658,-40.724,-41.556,6.362,-43.949,31.118,2.407,1.149,-15.914,1.038,0.315,11.294,1.021,-0.060,12.603
259.783,37.317,29.811,-0.073,-35.027,2.296,-42.061,21.861,-12.861,-9.886,47.802,-0.038,-0.478,13.176,0.904,-0.049,12.389
259.793,-92.447,-24.388,-55.861,-31.300,-1.284,-39.109,16.493,13.637,-0.811,-25.859,-0.309,-0.331,13.123,0.649,-0.111,12.757
259.805,56.238,32.131,-14.722,-27.100,-4.336,-36.635,9.854,-5.094,4.390,29.552,0.244,0.018,12.381,0.642,-0.093,12.465
259.817,-46.181,-41.601,-31.080,-30.120,-8.105,-33.147,5.035,-9.563,-8.593,30.608,-0.316,-0.439,13.557,0.393,-0.095,12.771
259.829,-102.579,-11.693,-43.776,-33.857,-7.694,-32.871,0.841,24.587,3.197,-29.315,0.061,-0.330,12.611,0.201,-0.228,12.974
259.839,-41.176,-27.196,-26.197,-39.975,-11.193,-34.218,-1.604,-15.433,-11.036,35.336,0.449,-0.701,12.066,0.301,-0.186,12.736
259.851,-106.486,14.918,-42.677,-42.490,-8.245,-36.165,-3.980,30.989,10.806,-16.676,1.343,0.075,10.971,0.375,-0.310,12.526
259.863,-20.790,-2.049,-28.150,-44.273,-8.006,-39.338,-5.198,-13.155,23.610,14.147,1.190,1.578,10.580,0.727,0.007,12.017
259.875,-10.535,-15.477,-19.727,-46.084,-10.698,-41.237,-6.936,-13.342,-24.350,21.095,0.017,1.004,10.765,0.560,0.375,11.724
259.885,-53.750,-25.487,-34.132,-43.023,-10.809,-41.878,-7.903,-8.018,16.324,0.481,-0.228,0.585,10.689,0.488,0.373,11.600
259.897,-5.286,-0.584,-13.501,-42.861,-9.931,-42.126,-8.702,-1.056,-9.139,34.976,0.096,0.476,11.427,0.331,0.403,11.397
259.908,-86.954,-31.713,-41.944,-44.210,-8.839,-42.228,-8.564,4.569,10.037,-13.558,0.247,0.574,11.174,0.309,0.434,11.539
259.919,0.939,13.576,-3.979,-41.592,-3.971,-42.573,-7.654,-16.791,-4.332,40.962,-0.099,0.339,11.211,0.317,0.473,11.226
259.931,-70.596,-26.708,-38.526,-43.601,-6.094,-42.224,-6.781,13.443,-5.079,-13.874,-0.091,0.297,10.796,0.107,0.402,11.437
259.943,18.639,-4.246,-13.989,-36.957,-6.826,-41.760,-6.633,-21.835,6.495,29.487,-0.922,0.194,11.225,0.087,0.378,11.185
259.954,-3.699,-9.862,-36.329,-32.636,-8.201,-38.944,-6.996,7.041,-24.005,7.098,-1.206,-0.515,11.543,-0.312,0.241,11.373
259.966,-25.062,-20.970,-24.488,-29.062,-6.886,-36.067,-7.022,-12.645,16.676,11.790,-1.044,-0.399,10.780,-0.371,0.008,11.262
259.977,12.047,-25.731,-15.332,-22.471,-8.723,-32.320,-7.132,-8.859,-19.349,16.123,-1.413,-0.502,10.747,-0.629,-0.006,11.134
259.988,-26.405,3.932,-22.535,-16.441,-6.328,-28.765,-7.262,5.496,12.602,-8.672,-1.086,-0.690,10.251,-0.721,-0.152,11.090
259.999,29.382,18.092,0.292,-9.233,-5.622,-23.438,-6.867,-4.943,-1.372,28.970,-0.734,-0.278,9.925,-0.717,-0.167,10.708
260.011,-25.795,-11.815,-17.408,-2.206,-7.848,-16.907,-6.707,23.365,-1.595,-16.626,0.457,-0.339,9.024,-0.637,-0.224,10.633
260.023,87.977,-7.420,4.931,8.750,-11.954,-11.123,-7.942,-17.057,7.256,28.021,-0.456,-0.382,10.040,-0.362,-0.237,10.215
260.033,-7.972,-46.240,-11.426,12.846,-13.870,-4.818,-9.011,11.661,-7.795,-5.158,-0.737,0.094,10.131,-0.524,-0.206,10.321
260.045,10.216,-42.700,-2.026,18.856,-18.063,1.866,-11.577,-4.354,21.547,4.576,-0.439,1.231,9.245,-0.473,-0.007,10.129
260.057,63.685,-17.186,18.970,29.731,-18.229,9.618,-13.511,-0.064,-7.084,11.294,-0.485,1.228,9.302,-0.519,0.347,9.925
260.069,11.559,-32.445,-22.779,35.958,-20.805,17.671,-15.367,17.876,10.619,-5.575,0.682,1.279,8.465,-0.391,0.463,9.796
260.079,125.576,-27.440,23.853,39.070,-22.967,21.964,-17.023,-21.849,-10.037,42.528,0.912,1.212,8.537,-0.054,0.650,9.373
260.091,18.395,-57.226,-22.168,46.075,-27.637,29.953,-19.791,12.379,-10.533,-11.302,0.867,0.359,8.274,-0.019,0.608,9.435
260.103,41.589,-24.022,11.279,50.758,-29.667,35.756,-23.231,-0.265,27.547,11.589,0.651,1.371,8.428,0.221,0.595,9.036
260.115,80.287,-15.965,21.045,60.475,-30.725,42.627,-25.874,-1.659,0.129,13.874,0.533,1.588,8.798,0.230,0.945,8.999
260.127,43.542,-30.736,5.664,64.019,-30.698,49.554,-27.181,20.958,0.962,2.565,1.182,1.408,8.274,0.358,0.974,8.906
260.137,133.877,-33.910,37.891,70.220,-32.028,53.577,-28.342,-18.918,-11.309,13.622,1.244,1.197,8.542,0.605,1.098,8.769
260.149,67.347,-51.123,-1.660,74.437,-35.376,60.837,-29.973,3.499,1.544,23.265,1.428,1.094,8.584,0.676,1.044,8.785
260.161,37.073,-54.419,7.250,74.889,-37.114,65.353,-32.138,11.258,12.818,-15.261,1.386,1.178,8.327,0.848,1.018,8.773
260.173,93.837,-28.295,22.754,75.698,-36.803,68.531,-33.914,-16.410,-1.925,29.659,0.870,0.693,8.661,0.937,1.069,8.637
260.183,48.548,-30.370,25.806,75.273,-36.871,70.274,-34.771,13.349,13.895,-9.426,0.155,0.703,9.287,0.809,0.922,8.785
260.195,105.434,-28.173,36.548,76.232,-35.928,71.837,-35.204,-19.378,-17.122,22.985,-0.916,-0.146,9.856,0.535,0.907,8.973
260.207,58.558,-42.333,36.670,71.488,-35.085,72.732,-35.069,2.090,-13.910,4.936,-1.035,-0.789,9.624,0.162,0.510,9.146
260.219,73.939,-33.300,38.868,65.539,-33.765,70.650,-34.753,-12.595,7.781,14.513,-1.436,-0.386,9.724,-0.113,0.310,9.226
260.229,-14.198,-38.183,5.053,57.424,-31.023,68.732,-33.826,8.665,16.216,-8.198,-1.288,0.538,8.587,-0.378,0.208,9.273
260.241,35.364,1.979,33.618,50.838,-24.815,63.266,-31.845,5.554,5.302,1.975,-0.553,1.148,7.946,-0.462,0.446,8.933
260.253,-6.141,-22.191,6.274,37.972,-22.881,56.916,-29.139,9.908,-1.171,13.134,0.040,0.784,7.643,-0.441,0.550,8.752
260.265,-24.208,-1.561,35.205,27.146,-19.223,48.282,-26.753,4.095,11.898,-13.802,0.328,0.995,7.324,-0.248,0.604,8.467
260.277,-41.176,-7.542,4.199,13.171,-14.974,38.851,-23.198,11.431,0.452,7.802,0.921,0.966,7.224,-0.106,0.731,8.233
260.289,-34.340,4.176,21.289,1.161,-11.274,28.076,-19.728,3.456,12.681,6.057,1.148,1.192,7.299,0.247,0.775,7.961
260.301,-55.947,24.196,13.232,-11.408,-4.851,17.044,-15.746,15.009,-8.729,-2.845,1.568,0.765,6.742,0.377,0.876,7.849
260.313,-55.581,27.248,25.439,-22.114,1.217,5.357,-11.238,1.480,22.374,5.352,1.735,0.846,6.642,0.753,0.769,7.492
260.324,-70.840,14.674,1.635,-33.999,6.390,-5.625,-5.878,16.798,-9.103,6.976,1.994,0.697,6.978,0.922,0.838,7.429
260.335,-21.156,55.569,39.234,-39.313,12.372,-14.278,-2.146,-1.278,-6.868,6.912,2.367,0.200,7.059,1.170,0.808,7.339
260.347,-72.793,25.661,16.772,-47.844,17.180,-24.047,3.575,-1.860,8.715,7.996,1.798,0.109,7.358,1.431,0.569,7.312
260.358,-44.594,46.047,36.182,-56.685,22.254,-33.704,9.097,2.608,-20.089,16.324,1.432,0.133,7.636,1.440,0.623,7.312
260.370,-98.062,35.793,20.557,-65.791,28.213,-43.165,14.501,-0.984,3.664,-7.544,1.201,-0.309,7.302,1.451,0.417,7.433
260.382,-107.828,49.099,9.204,-75.608,31.225,-52.405,19.443,1.544,-0.323,11.661,0.936,-0.154,7.465,1.350,0.241,7.365
260.392,-84.390,34.939,1.879,-81.783,33.339,-59.500,22.825,-10.921,-10.648,20.800,0.820,-0.012,7.882,1.333,0.253,7.357
260.404,-83.169,37.380,3.588,-85.671,35.052,-67.264,26.677,-0.208,-8.708,2.421,0.067,-0.562,8.291,1.121,0.123,7.628
260.416,-52.895,54.226,6.030,-85.444,38.765,-73.409,29.947,-10.008,-12.042,18.163,-0.010,-0.960,8.279,0.841,-0.065,7.726
260.428,-88.174,15.163,-5.810,-86.891,37.345,-77.385,32.667,-23.840,-1.271,8.205,-0.987,-1.171,8.516,0.691,-0.363,7.863
260.438,-114.298,36.281,-27.662,-89.189,35.909,-79.741,33.627,3.549,7.386,9.168,-1.901,-0.681,8.509,0.252,-0.492,7.982
260.450,-73.648,45.803,-6.543,-88.837,35.096,-82.881,33.858,14.140,-2.471,14.686,-1.142,-0.042,8.771,-0.258,-0.335,8.109
260.462,-87.198,25.905,-16.187,-84.341,36.161,-84.052,34.420,-4.181,21.813,5.000,-0.628,0.297,8.674,-0.337,-0.293,8.270
260.474,-71.206,32.009,-52.565,-76.637,34.559,-82.208,34.815,8.076,1.961,15.570,0.155,0.755,8.690,-0.314,-0.143,8.370
260.484,-52.163,30.544,-31.812,-70.680,32.510,-79.877,34.377,-2.708,-15.217,11.280,0.491,0.999,8.626,-0.158,0.142,8.381
260.496,-19.081,17.360,-7.642,-58.073,29.340,-74.493,33.152,-10.777,-2.011,1.300,0.298,0.367,8.486,0.099,0.274,8.387
260.508,-18.226,1.612,-28.882,-46.263,22.460,-66.709,30.713,9.850,-0.301,3.779,-0.341,-0.084,8.371,-0.034,0.141,8.430
260.520,21.081,12.477,-30.347,-34.127,17.438,-57.983,26.632,-9.398,-13.558,9.685,-0.127,-0.293,8.128,-0.131,0.135,8.335
260.532,20.593,-16.454,-23.633,-19.891,12.314,-47.455,22.736,-18.372,6.286,7.199,-0.669,-0.291,8.284,-0.080,-0.045,8.336
260.542,-7.484,-0.340,-43.898,-10.780,8.723,-38.560,19.546,9.153,13.637,6.739,-0.787,0.473,7.684,-0.259,-0.059,8.272
260.554,20.104,-9.495,-55.495,0.755,2.966,-27.277,14.949,2.536,-4.138,15.045,-0.105,0.643,7.854,-0.285,0.194,8.121
260.566,27.185,-32.567,-45.607,13.823,-4.420,-15.659,9.900,0.531,8.507,-0.941,-0.425,0.301,7.636,-0.178,0.213,8.065
260.578,45.984,-0.706,-44.630,25.748,-8.758,-3.799,4.247,22.676,-7.264,4.505,-0.193,0.409,7.503,-0.335,0.269,7.970
260.590,79.310,-16.698,-31.690,39.865,-12.299,8.051,-0.804,-6.380,-6.761,-0.704,0.001,-0.273,7.426,-0.255,0.276,7.855
260.602,73.451,-45.751,-30.592,52.659,-18.143,20.958,-5.349,-2.615,-1.724,2.162,0.206,-0.432,6.985,-0.101,0.064,7.713
260.614,88.099,-35.375,-24.366,63.789,-22.631,33.421,-10.347,-10.432,-9.965,14.262,-0.328,-0.665,7.629,-0.064,0.006,7.547
260.625,104.457,-37.817,-26.563,73.947,-28.735,44.954,-15.580,2.902,6.890,3.772,-0.773,-0.686,7.900,-0.171,-0.195,7.636
260.635,68.323,-48.437,-36.329,78.619,-31.234,53.455,-19.167,18.408,5.812,-3.118,-0.589,-0.101,7.242,-0.388,-0.251,7.685
260.647,74.549,-21.703,-22.046,83.231,-31.141,62.268,-23.458,9.182,6.035,2.464,0.523,0.109,7.119,-0.384,-0.151,7.545
260.659,61.121,-37.084,-27.296,84.218,-33.441,69.300,-26.184,5.719,10.856,5.022,1.144,0.745,6.855,-0.011,-0.051,7.424
260.671,102.016,-12.303,-2.026,86.293,-33.025,74.423,-28.626,0.883,-15.684,11.144,0.769,0.052,7.157,0.209,0.147,7.287
260.683,95.302,-11.327,1.879,89.183,-31.690,78.388,-30.328,9.369,5.482,-11.977,0.800,-0.356,7.067,0.305,0.005,7.341
260.693,107.631,-36.596,-41.456,90.630,-31.506,81.523,-30.453,1.178,-0.438,17.955,1.024,-0.228,6.653,0.382,-0.063,7.228
260.705,70.033,-18.407,-5.200,87.664,-30.011,83.915,-30.895,-11.855,3.297,7.644,0.583,-0.144,7.106,0.515,-0.138,7.125
260.717,67.835,-20.116,-8.618,82.905,-28.987,84.227,-30.340,20.319,-0.294,5.345,1.155,0.174,7.237,0.504,-0.045,7.240
260.729,43.420,-17.674,15.307,77.059,-25.842,82.463,-29.491,-6.545,9.462,3.951,1.070,0.167,7.131,0.681,-0.015,7.199
260.739,70.643,-36.596,-5.933,73.806,-23.913,80.383,-27.862,-6.473,3.312,8.974,0.404,0.484,7.412,0.728,0.026,7.196
260.751,66.004,-7.786,25.317,65.183,-20.720,76.687,-26.090,-5.273,-18.091,17.100,0.286,-0.040,7.773,0.546,0.142,7.306
260.763,41.345,-9.984,10.180,57.579,-16.440,71.462,-23.555,-5.079,12.825,12.322,0.040,-0.362,8.067,0.522,-0.062,7.434
260.775,30.725,-7.420,19.580,47.692,-12.316,65.395,-20.183,3.635,-9.426,11.891,0.060,-0.269,8.269,0.295,-0.060,7.641
260.785,29.016,15.895,41.187,39.282,-10.329,59.152,-18.094,-4.792,3.527,-0.423,0.123,-0.729,8.292,0.323,-0.140,7.772
260.797,3.868,5.763,16.894,30.911,-4.349,51.260,-14.306,4.986,-3.628,11.646,0.049,-0.927,8.300,0.242,-0.372,7.858
260.809,29.870,20.778,50.098,22.321,-0.035,42.487,-10.494,-13.982,-9.031,10.554,-0.528,-1.171,8.619,0.170,-0.435,7.971
260.821,-10.535,17.116,18.115,10.693,3.634,34.008,-6.477,-0.768,-0.165,19.076,-0.757,-1.109,8.993,-0.072,-0.691,8.168
260.833,-17.616,23.708,35.083,0.055,8.260,24.121,-2.441,-2.816,-1.702,7.443,-0.601,-0.853,8.880,-0.184,-0.670,8.310
260.845,-60.586,21.022,22.388,-13.580,10.337,13.973,1.215,4.907,5.273,14.995,-0.550,-0.638,8.889,-0.338,-0.747,8.489
260.856,-43.251,36.892,38.379,-23.399,15.047,2.521,4.856,6.373,1.602,-0.445,-0.208,-0.508,8.690,-0.311,-0.645,8.498
260.868,-74.380,5.763,14.209,-33.401,17.344,-7.789,8.948,4.009,-0.668,-4.325,-0.096,-0.535,7.831,-0.285,-0.628,8.532
260.880,-47.890,54.348,43.873,-41.519,18.784,-17.907,11.494,-1.084,0.768,9.096,0.147,-0.386,7.416,-0.153,-0.581,8.163
260.892,-42.153,31.154,28.491,-47.536,21.212,-26.782,14.335,-1.918,-11.316,7.982,-0.245,-0.636,7.545,-0.159,-0.543,8.128
260.904,-54.848,42.629,36.548,-52.935,23.598,-34.536,16.560,-17.826,-3.973,19.737,-1.050,-0.886,8.048,-0.256,-0.622,7.936
260.916,-56.923,27.248,29.712,-58.567,24.843,-41.696,19.067,5.475,-0.625,7.393,-0.841,-0.458,8.258,-0.430,-0.629,8.064
260.928,-78.531,3.077,13.232,-66.340,22.767,-48.606,20.595,-14.111,-0.610,25.348,-0.862,-0.420,8.527,-0.514,-0.546,8.090
260.938,-105.265,27.980,27.637,-68.992,24.109,-53.448,21.303,-4.677,15.404,2.823,-1.057,-0.226,9.038,-0.538,-0.578,8.225
260.950,-80.240,48.733,9.936,-72.651,26.046,-59.009,22.658,18.594,-7.961,8.708,-0.518,-0.155,9.128,-0.654,-0.473,8.457
260.962,-63.882,38.601,11.523,-72.288,26.914,-63.732,23.800,-3.901,2.816,8.959,-0.132,-0.296,9.102,-0.501,-0.362,8.563
260.974,-83.414,11.500,-15.576,-70.672,23.238,-65.711,24.277,7.271,-11.553,13.392,-0.188,-0.667,9.273,-0.437,-0.431,8.715
260.986,-51.796,15.163,14.087,-66.233,18.895,-66.813,22.973,4.828,0.093,-1.084,0.222,-0.732,9.003,-0.293,-0.429,8.814
260.998,-52.041,16.994,-20.581,-62.384,14.849,-65.672,20.987,6.394,-2.019,23.286,0.409,-0.759,9.463,-0.185,-0.528,8.895
261.010,-76.455,6.739,-15.210,-57.272,10.587,-63.402,18.228,13.723,11.639,-3.484,1.254,0.002,9.310,0.099,-0.519,9.030
261.022,-41.420,-7.908,-19.239,-51.205,4.534,-60.239,14.750,5.539,-4.382,19.054,1.708,-0.397,9.537,0.347,-0.349,9.109
261.034,-47.646,-43.676,-39.137,-40.780,-4.287,-54.797,9.882,7.817,16.410,2.047,1.900,0.595,9.600,0.680,-0.384,9.241
261.044,10.338,-0.950,-24.244,-34.818,-10.976,-50.537,4.819,12.193,-9.936,14.865,2.247,0.809,9.702,0.841,-0.095,9.288
261.056,-48.378,-58.325,-46.583,-24.654,-17.569,-42.996,-1.441,2.162,20.937,-1.027,1.824,0.760,9.823,1.108,-0.013,9.486
261.067,88.099,-40.014,4.199,-8.234,-23.449,-34.459,-8.197,-18.444,-8.823,19.105,0.847,0.675,10.047,1.184,0.217,9.424
261.079,-7.361,-42.333,-41.822,2.381,-27.228,-22.799,-13.785,5.460,-17.538,7.393,0.628,-0.236,10.239,0.929,0.201,9.821
261.091,-5.897,12.965,-31.934,12.094,-26.514,-12.971,-18.323,33.137,10.209,-11.603,1.762,-0.271,10.015,1.032,-0.013,9.839
261.103,101.772,-30.248,-3.979,21.784,-26.959,-3.862,-21.004,-13.127,17.890,18.738,1.045,0.431,11.074,1.183,0.046,9.987
261.113,63.807,-28.417,9.448,30.402,-29.794,4.404,-23.162,8.578,-10.051,18.472,1.000,0.286,11.570,1.045,0.118,10.257
261.123,33.410,-38.915,-9.961,34.924,-29.572,11.586,-24.666,7.343,-5.087,5.762,0.744,0.160,12.419,0.995,0.152,10.603
261.133,104.457,-57.593,47.291,38.623,-28.567,17.690,-25.143,-14.053,0.416,42.434,0.191,0.034,13.460,0.968,0.166,10.919
261.143,31.091,-7.664,9.692,41.851,-22.708,23.800,-24.945,0.079,-14.535,6.940,-0.061,0.591,14.329,0.763,0.326,11.540
261.153,18.029,30.178,-16.675,39.173,-16.201,27.719,-23.266,21.167,12.480,18.343,0.541,0.911,14.488,0.661,0.330,11.988
261.165,-7.117,-6.932,-4.468,37.451,-11.044,31.071,-19.685,23.408,8.226,-0.273,1.876,1.049,13.805,0.869,0.481,12.444
261.177,-0.892,27.126,-19.239,37.310,-6.211,33.183,-16.108,7.156,23.638,2.687,2.151,2.371,13.224,1.189,0.755,12.642
261.188,60.633,30.788,2.368,33.296,-1.590,32.747,-13.098,-18.264,12.336,28.309,1.801,2.477,13.069,1.386,1.026,12.618
261.198,8.751,2.223,35.327,31.594,1.249,33.120,-9.702,2.392,6.042,12.099,1.608,2.281,13.023,1.380,1.218,12.724
261.208,-15.418,26.027,6.884,27.926,7.403,32.221,-6.135,11.072,-5.898,-7.652,1.269,1.532,13.134,1.324,1.314,12.854
261.220,-40.688,19.191,-20.704,19.858,8.842,29.416,-1.674,4.196,-5.977,1.990,1.369,1.020,12.909,1.341,1.279,12.884
261.230,13.878,32.985,-12.647,13.472,9.822,25.378,1.029,-1.580,24.644,24.989,0.948,1.916,13.657,1.338,1.241,12.891
261.240,25.598,-20.482,20.557,10.490,9.039,21.789,3.333,-25.657,6.825,24.874,0.655,1.643,14.015,1.341,1.331,13.038
261.251,-35.561,15.285,10.424,8.409,8.207,19.282,4.174,11.912,-10.454,-3.003,0.909,1.281,13.574,1.138,1.334,13.224
261.261,-18.958,-0.462,17.138,6.214,6.360,16.218,4.783,15.677,12.207,5.122,1.117,1.190,13.453,1.106,1.200,13.270
261.271,66.126,-58.935,26.904,8.195,0.480,13.486,4.423,-25.657,6.049,27.533,1.008,1.161,13.786,1.230,1.210,13.282
261.281,21.325,8.815,30.200,6.660,-0.155,11.999,3.099,3.599,-16.288,15.031,0.905,0.465,14.002,1.082,1.177,13.437
261.291,-32.875,9.547,5.297,5.811,-0.683,10.753,2.230,14.944,19.988,3.082,0.662,0.523,14.103,0.975,0.964,13.595
261.301,31.579,3.199,8.593,4.238,-1.888,8.468,1.136,-19.507,12.422,28.287,0.067,1.104,14.726,0.931,0.975,13.668
261.312,-35.438,7.716,27.759,2.147,-2.747,7.682,0.112,0.481,6.394,16.173,-0.442,1.325,14.742,0.664,1.020,13.874
261.322,-31.654,13.454,-13.989,1.202,-1.074,6.150,-0.597,12.142,1.983,-10.181,0.083,1.257,13.764,0.516,1.066,13.939
261.334,6.798,-3.148,-15.210,4.643,-3.024,5.197,-1.154,8.198,-0.028,10.289,0.575,0.970,13.299,0.513,1.025,13.760
261.346,-2.601,17.482,-17.530,6.195,-2.123,5.396,-1.513,14.671,12.336,15.253,1.466,1.127,13.006,0.708,0.995,13.558
261.358,51.233,-24.022,2.734,10.229,-4.877,6.161,-2.085,-15.038,9.160,27.382,0.336,0.963,13.621,0.807,1.039,13.490
261.370,26.086,36.648,0.781,12.329,-3.610,7.855,-3.305,-15.821,5.870,18.889,-0.428,1.636,13.672,0.566,1.194,13.534
261.380,-60.830,18.092,-36.939,9.581,-3.861,9.224,-3.385,20.405,23.078,-2.708,-0.021,2.259,12.869,0.379,1.237,13.535
261.390,35.119,54.715,-10.693,6.293,-1.010,8.142,-3.415,-2.780,-3.664,29.868,0.413,2.390,12.516,0.389,1.492,13.253
261.400,-64.736,-2.903,-47.804,6.367,-0.245,8.291,-2.652,8.931,10.727,-19.241,0.443,2.191,11.924,0.389,1.572,13.225
261.410,-18.958,-11.204,-44.142,0.258,-2.620,7.070,-2.375,-5.748,-5.633,36.241,0.581,1.979,10.931,0.427,1.670,12.768
261.420,22.180,59.353,-26.563,2.203,-0.458,5.209,-2.807,-2.773,8.564,16.784,0.238,1.870,11.930,0.455,1.692,12.487
261.431,-74.258,26.027,-56.227,-3.326,1.055,4.101,-2.134,18.357,11.797,-12.408,0.069,2.046,11.426,0.291,1.701,12.488
261.441,-38.490,11.012,-68.434,-11.173,1.377,0.813,-1.210,7.192,-7.019,18.939,0.740,1.721,10.774,0.329,1.792,12.181
261.451,-34.584,9.425,-56.715,-15.405,0.879,-2.927,-0.680,-1.041,0.150,13.069,1.119,1.348,10.536,0.474,1.736,11.889
261.461,-28.969,30.910,-50.612,-21.187,1.670,-7.311,-0.412,-7.393,7.026,17.366,0.809,1.339,10.952,0.607,1.640,11.654
261.471,-47.035,9.547,-32.545,-28.805,1.916,-12.294,0.191,-0.129,-0.775,4.303,0.188,1.461,11.101,0.587,1.627,11.584
261.481,-27.992,-14.500,-50.978,-33.237,0.368,-17.314,0.708,-2.866,-9.821,2.565,-0.777,1.000,10.694,0.412,1.575,11.512
261.491,-38.734,-17.186,-58.913,-39.606,-1.963,-22.508,0.284,5.906,-2.047,6.617,-0.956,0.802,10.163,0.123,1.435,11.329
261.501,-60.219,-1.683,-84.426,-46.006,-4.286,-27.856,-0.934,16.331,3.836,11.122,-0.131,1.073,9.790,-0.084,1.355,11.087
261.512,-62.783,-6.199,-95.413,-50.627,-4.715,-33.181,-2.051,9.290,-3.628,9.175,0.859,0.966,9.506,-0.030,1.336,10.848
261.522,-74.746,8.815,-78.445,-54.853,-4.140,-38.342,-2.898,6.136,-2.162,7.026,2.175,0.582,9.113,0.265,1.257,10.570
261.532,-53.139,6.739,-77.224,-58.179,-3.280,-43.432,-3.094,-4.203,0.316,11.165,2.959,0.233,8.846,0.748,1.124,10.265
261.542,-43.739,-33.544,-76.369,-60.059,-4.119,-47.744,-2.954,-21.569,-6.753,11.445,2.551,-0.583,8.797,1.204,0.882,10.009
261.552,-77.066,-36.596,-69.411,-61.168,-6.021,-50.720,-3.332,-20.297,12.200,8.514,1.575,-0.395,8.750,1.400,0.558,9.805
261.563,-99.894,-34.154,-91.629,-63.917,-10.957,-53.397,-4.723,-2.320,17.890,7.774,0.791,0.236,8.717,1.347,0.391,9.636
261.574,-88.663,-18.773,-110.306,-66.220,-14.651,-56.339,-6.956,10.863,3.139,3.398,0.083,0.942,8.443,1.120,0.464,9.476
261.585,-65.713,-15.599,-98.953,-67.737,-18.087,-59.238,-9.629,11.503,-9.139,-0.581,0.438,1.037,7.940,0.953,0.608,9.265
261.596,-43.617,-35.863,-111.893,-65.943,-20.476,-61.246,-12.108,-4.540,-6.545,6.049,0.589,0.601,7.524,0.905,0.650,8.975
261.608,-37.880,-47.583,-100.418,-61.894,-25.807,-61.706,-15.044,-7.062,3.384,17.445,0.508,0.418,7.562,0.856,0.595,8.697
261.619,-56.191,-52.465,-127.885,-58.634,-31.848,-61.100,-18.719,0.179,3.398,11.905,0.391,0.329,7.720,0.783,0.543,8.531
261.630,-44.228,-47.583,-118.119,-53.914,-36.268,-59.674,-22.735,1.458,-1.243,-5.381,0.315,0.143,7.414,0.731,0.498,8.409
261.641,1.549,-39.404,-106.888,-46.670,-40.374,-57.278,-26.975,-8.521,3.305,10.368,-0.110,0.039,7.324,0.644,0.399,8.190
261.652,-17.127,-48.925,-134.843,-40.077,-43.736,-53.431,-30.966,4.081,7.939,13.572,-0.328,0.238,7.403,0.455,0.322,8.065
261.663,-25.795,-66.626,-124.100,-33.632,-48.344,-48.984,-34.987,4.655,0.021,-10.720,-0.319,0.455,6.826,0.319,0.330,7.956
261.674,20.348,-54.907,-114.578,-24.343,-49.063,-43.611,-38.380,-1.717,-1.990,18.228,-0.337,0.659,6.733,0.198,0.383,7.683
261.685,-7.972,-48.315,-129.471,-17.165,-49.128,-37.408,-41.051,11.115,-3.276,-6.344,-0.247,0.947,6.455,0.059,0.490,7.580
261.696,46.716,-34.887,-123.490,-6.115,-48.793,-30.784,-43.167,-3.987,-4.296,1.954,0.071,0.751,6.170,0.079,0.578,7.321
261.708,55.017,-62.231,-119.706,3.704,-52.043,-23.111,-45.111,-5.079,-3.865,24.242,0.089,0.250,6.554,0.089,0.574,7.124
261.719,20.959,-47.338,-104.935,10.898,-52.580,-15.184,-47.039,-2.026,4.289,-14.176,-0.029,-0.096,6.420,0.112,0.452,7.084
261.729,57.581,-61.133,-93.582,21.126,-52.324,-6.787,-48.185,-8.435,5.345,22.654,-0.556,-0.043,6.577,0.058,0.333,6.925
261.740,10.460,-46.972,-116.287,31.032,-50.079,2.422,-48.802,13.364,7.788,-20.261,-0.843,0.536,6.057,-0.153,0.290,6.947
261.751,97.621,-31.957,-102.493,41.079,-46.910,11.172,-48.545,2.572,-6.904,24.084,-0.546,0.836,5.820,-0.282,0.398,6.696
261.762,64.417,-16.087,-86.623,48.160,-40.847,19.840,-47.192,6.825,-9.915,-1.163,0.017,0.601,5.971,-0.282,0.508,6.600
261.772,102.016,-7.298,-46.461,56.201,-33.932,28.061,-44.492,-3.628,-4.684,20.448,0.558,-0.366,6.253,-0.147,0.441,6.448
261.783,69.300,-19.017,-35.230,64.861,-26.382,36.693,-40.429,-12.214,15.620,-2.608,0.269,-0.376,6.699,0.014,0.210,6.510
261.793,52.088,-9.251,-54.884,69.335,-19.804,45.040,-35.551,4.526,2.593,0.452,0.045,0.203,6.212,0.021,0.142,6.545
261.804,107.021,30.910,-26.563,72.862,-13.401,51.507,-30.824,5.518,-19.248,16.906,0.098,0.234,5.921,-0.014,0.263,6.383
261.814,113.247,27.980,4.687,79.710,-4.852,57.727,-25.128,-6.624,-3.808,5.748,0.243,-0.669,6.305,0.062,0.178,6.346
261.825,84.681,36.403,2.368,85.213,4.816,64.344,-18.372,7.163,14.578,-6.890,0.179,-0.500,5.929,0.055,-0.045,6.372
