R
Px,I,D,Py,I,D,Pz,I,D,FFrx,y,FFdrx,y,satI,satPID,DTermC
155,25,1500,180,25,1800,400,100,0,0,0,0,7,75,10
sysTime,GRawX,GRawY,GRawZ,GPT1X,GPT1Y,GPT2X,GPT2Y,ARawX,ARawY,ARawZ,APT1X,APT1Y,APT1Z,APT2X,APT2Y,APT2Z
144.657,-28.969,22.975,-11.914,23.550,5.771,13.058,-6.991,18.336,4.382,-12.221,0.312,-0.193,11.422,0.125,0.018,12.545
144.668,124.722,61.184,47.535,26.707,10.133,15.114,-3.255,-11.646,0.826,38.806,0.344,0.063,11.800,0.271,0.035,12.218
144.679,-7.606,14.552,-5.322,25.735,12.858,18.663,0.883,0.165,-14.269,22.970,-0.113,-0.068,12.983,0.172,0.080,12.379
144.690,0.939,36.770,-4.101,24.619,16.588,20.093,4.530,24.156,9.577,-8.852,0.460,0.122,12.364,0.171,0.011,12.430
144.701,32.922,16.505,-0.073,24.174,18.429,21.188,7.877,-20.190,-8.830,25.952,0.326,0.040,12.134,0.264,0.110,12.359
144.712,-41.298,21.144,-13.257,21.399,19.195,21.907,10.618,18.788,25.118,-7.192,0.515,0.461,11.436,0.268,0.015,12.286
144.723,26.940,49.343,11.889,18.764,21.401,21.071,12.911,-2.306,-6.969,18.573,0.729,0.737,11.237,0.328,0.219,12.066
144.734,-43.129,11.867,-16.431,15.449,20.046,20.230,14.930,8.485,17.567,-5.546,0.492,0.609,10.902,0.369,0.212,11.984
144.745,30.236,27.614,8.227,12.694,16.618,18.213,15.406,4.418,-19.737,21.627,0.730,0.530,10.687,0.400,0.354,11.686
144.756,-46.059,-17.674,-1.050,9.501,13.314,16.649,15.341,-4.691,5.597,-13.500,0.690,0.291,10.116,0.502,0.333,11.575
144.767,11.803,15.895,18.481,4.715,10.538,13.834,14.309,3.499,-8.327,23.962,0.644,0.293,9.819,0.514,0.335,11.185
144.778,-33.729,-7.420,4.443,-0.654,5.707,10.641,12.473,-3.434,7.494,-8.032,0.705,0.198,9.565,0.579,0.309,11.018
144.789,-22.010,-22.069,-2.148,-5.195,-0.295,7.126,9.962,7.300,1.516,20.498,0.704,0.424,9.338,0.594,0.300,10.673
144.800,9.118,-16.942,19.824,-6.939,-5.915,3.381,6.466,-0.926,-16.705,5.201,0.832,0.048,9.511,0.635,0.378,10.485
144.812,-23.841,-59.057,-0.073,-12.523,-14.166,-0.213,2.246,-10.892,1.171,12.372,0.446,-0.381,9.467,0.699,0.226,10.324
144.823,-1.258,-46.606,5.541,-16.077,-22.007,-4.020,-3.218,0.689,-18.551,13.989,0.127,-0.583,9.534,0.579,0.132,10.158
144.834,-15.052,-81.519,10.302,-18.277,-31.149,-7.536,-9.346,-20.922,-0.725,5.180,-0.161,-1.094,9.430,0.564,-0.067,10.069
144.845,-29.335,-75.537,-1.050,-21.074,-40.813,-10.455,-16.317,-0.129,3.930,14.966,-0.692,-0.779,9.420,0.359,-0.282,9.929
144.856,-23.841,-67.114,-5.078,-25.089,-48.487,-13.824,-23.883,0.021,-12.933,12.099,-0.567,-0.758,9.568,0.139,-0.281,9.861
144.867,-52.285,-101.295,-1.538,-30.184,-56.474,-17.507,-31.259,-14.291,16.108,13.069,-0.725,-0.768,9.634,0.078,-0.425,9.817
144.879,-68.154,-98.243,-32.911,-34.427,-63.396,-21.031,-38.504,12.408,-3.707,10.238,-0.432,-0.454,9.560,-0.076,-0.467,9.789
144.890,-32.631,-82.252,-20.337,-37.332,-68.018,-25.001,-45.651,-2.751,-9.548,8.155,-0.096,-0.519,9.455,-0.114,-0.394,9.750
144.901,-97.086,-105.201,-22.779,-42.179,-73.103,-28.676,-51.988,-7.371,23.056,3.549,-0.201,-0.314,9.221,-0.067,-0.498,9.688
144.912,-91.837,-72.486,-31.934,-47.964,-77.397,-32.736,-58.123,19.809,7.953,8.406,-0.056,0.563,9.055,-0.151,-0.387,9.586
144.924,-40.566,-50.390,-13.501,-50.081,-79.714,-37.209,-63.667,9.872,-3.326,7.867,0.627,0.580,9.039,-0.084,-0.136,9.492
144.935,-89.029,-104.347,-28.638,-53.027,-82.770,-40.818,-67.951,-0.445,11.129,1.286,0.755,0.478,8.768,0.107,-0.077,9.424
144.946,-79.629,-88.233,-19.239,-56.281,-84.985,-44.226,-71.931,4.842,-7.479,10.497,0.729,0.619,8.489,0.204,0.039,9.250
144.957,-44.838,-69.678,-0.439,-58.244,-86.375,-47.958,-75.717,-5.087,-10.411,8.959,0.588,0.307,8.697,0.297,0.163,9.116
144.969,-60.586,-85.548,-8.252,-58.422,-86.310,-50.537,-78.294,5.884,2.399,5.029,0.599,0.058,8.468,0.329,0.134,9.054
144.980,-55.214,-111.061,-17.530,-60.713,-90.107,-52.917,-80.774,-11.021,-10.691,22.036,0.503,-0.213,8.469,0.400,0.117,8.893
144.991,-48.012,-107.155,-14.844,-58.303,-89.582,-54.388,-82.868,-18.932,1.300,7.285,-0.231,-0.237,8.849,0.414,0.017,8.863
145.002,-51.430,-79.078,-24.488,-60.834,-88.344,-55.784,-84.371,7.242,-8.765,9.592,-0.377,-0.309,8.897,0.209,-0.011,8.897
145.014,-37.758,-52.221,-17.408,-61.004,-83.594,-57.391,-84.863,-4.835,4.591,19.687,-0.157,-0.552,9.080,0.130,-0.087,8.867
145.025,-117.350,-84.571,-37.184,-63.436,-80.193,-58.090,-83.847,1.544,15.692,-3.757,-0.090,-0.115,8.847,0.091,-0.211,8.965
145.035,-68.154,-36.962,-24.732,-64.810,-75.344,-59.764,-82.403,2.105,-2.335,18.745,0.234,0.381,8.727,0.091,-0.092,8.847
145.046,-36.537,-49.047,4.321,-64.466,-71.186,-61.457,-79.937,-10.669,-4.936,9.168,-0.522,0.089,9.319,0.123,0.003,8.881
145.056,-66.934,-66.870,-13.623,-66.302,-67.425,-62.479,-77.014,1.803,-7.134,0.028,-1.082,0.195,9.166,-0.095,0.029,8.992
145.066,-41.176,-19.261,-17.041,-66.246,-60.147,-63.687,-73.606,12.509,-9.254,16.245,-0.614,-0.172,9.051,-0.296,0.103,8.987
145.076,-34.706,-10.960,8.960,-60.280,-50.319,-63.659,-68.705,3.398,8.384,-6.265,-0.443,-0.637,9.336,-0.315,-0.035,9.087
145.086,-71.817,-19.994,-25.831,-58.392,-40.130,-62.069,-62.070,18.824,0.057,-1.163,0.149,-0.479,8.599,-0.384,-0.149,9.123
145.098,-12.977,-33.666,-15.698,-50.078,-28.800,-59.569,-52.353,-23.954,5.288,16.906,0.119,-0.473,8.703,-0.100,-0.248,8.911
145.109,-41.908,-16.942,-20.215,-44.024,-17.737,-54.261,-42.159,-15.203,-17.624,21.547,-0.406,-0.261,8.915,-0.143,-0.249,8.914
145.121,-48.867,16.750,-24.854,-39.397,-4.856,-50.371,-31.892,18.041,3.499,-15.469,-0.044,0.084,8.325,-0.174,-0.202,8.891
145.133,53.675,50.198,12.378,-24.099,12.922,-44.702,-19.683,-15.268,14.844,20.139,-0.677,0.786,8.920,-0.210,-0.017,8.722
145.145,46.961,58.865,6.884,-13.070,26.282,-35.315,-6.384,-26.268,-10.662,44.094,-1.268,0.650,9.810,-0.386,0.162,8.824
145.155,-28.236,55.203,-18.262,-7.915,35.748,-28.776,3.369,6.380,12.667,-10.777,-1.590,1.165,10.179,-0.550,0.244,9.113
145.167,61.121,79.984,18.603,6.433,48.352,-19.324,16.331,-13.400,-4.548,20.175,-1.835,0.500,10.575,-0.795,0.484,9.372
145.179,3.502,64.725,-10.571,15.023,57.329,-8.348,28.617,0.050,-2.054,22.676,-1.839,0.118,10.903,-1.118,0.372,9.727
145.191,-24.086,108.549,-17.896,23.498,71.200,1.058,40.518,32.354,6.315,-30.924,-0.152,0.726,9.228,-1.119,0.364,9.874
145.203,123.989,124.541,21.655,35.934,80.512,9.135,51.916,-13.155,17.538,28.115,0.104,0.896,9.226,-0.657,0.493,9.473
145.215,108.486,132.720,19.092,48.476,89.970,20.162,62.947,3.046,-14.808,20.384,0.170,0.609,9.822,-0.589,0.678,9.519
145.226,42.932,111.723,-6.787,57.505,94.624,31.452,72.604,22.431,6.840,6.746,1.078,0.493,9.611,-0.339,0.573,9.623
145.238,100.917,122.832,20.190,66.529,99.624,40.488,80.503,11.646,2.694,-11.941,1.747,0.649,8.590,0.163,0.628,9.384
145.250,139.004,109.892,25.562,76.420,101.333,51.208,87.347,-19.471,-9.592,50.209,1.045,0.260,9.681,0.432,0.635,9.322
145.261,53.675,61.795,-0.683,82.312,97.171,60.807,91.160,19.579,-11.654,-24.465,0.987,-0.179,9.598,0.457,0.424,9.588
145.273,171.476,91.337,29.102,93.005,95.506,69.120,92.909,-29.782,5.712,37.053,0.277,-0.400,9.847,0.721,0.241,9.380
145.284,69.300,54.592,-4.101,93.222,90.372,77.676,92.792,6.624,-14.219,-10.138,0.019,-0.451,9.754,0.394,0.088,9.680
145.295,122.036,102.446,28.735,95.490,88.342,82.530,91.308,-9.132,24.565,25.183,-0.040,0.057,9.902,0.414,-0.052,9.544
145.306,32.312,51.296,-7.275,94.246,83.396,87.358,89.694,23.315,0.222,-12.566,0.702,0.606,9.346,0.225,0.071,9.768
145.316,120.571,84.256,32.276,92.505,76.956,88.199,86.219,-4.138,-6.021,31.118,0.911,0.186,9.653,0.458,0.233,9.528
145.327,64.661,35.671,1.513,91.616,71.638,89.698,82.509,3.010,-3.520,-11.503,0.621,-0.133,9.500,0.528,0.143,9.732
145.339,124.355,68.509,11.889,91.493,66.011,90.023,77.725,-7.802,-20.161,13.507,-0.087,-1.302,9.869,0.438,0.005,9.656
145.349,53.064,25.905,17.871,87.477,61.727,90.106,74.246,-13.170,12.767,8.277,-0.330,-1.555,9.928,0.385,-0.352,9.731
145.360,67.713,28.591,-5.444,82.013,52.517,88.583,69.433,18.178,-0.373,13.450,0.079,-0.716,10.004,0.201,-0.457,9.750
145.370,30.725,17.848,-1.538,71.936,44.721,85.242,63.934,-1.810,-6.100,7.738,0.684,-0.738,9.930,0.278,-0.428,9.817
145.380,68.690,43.484,32.520,65.153,38.163,80.350,57.769,-8.571,7.917,21.785,0.319,-0.736,10.471,0.376,-0.535,9.794
145.390,16.808,-9.984,3.832,57.606,31.135,75.363,51.875,-2.371,0.057,-6.423,-0.090,-0.382,10.477,0.317,-0.526,10.016
145.400,43.665,-11.449,9.448,49.218,24.034,69.577,45.727,1.846,-3.650,28.337,0.046,-0.062,10.352,0.237,-0.469,10.005
145.410,8.873,27.370,-6.177,39.370,18.849,62.695,38.973,2.945,2.550,-0.208,0.272,-0.280,10.715,0.202,-0.419,10.145
145.420,-10.291,-6.199,-5.078,30.491,11.105,55.333,32.708,-5.352,8.945,11.905,0.111,-0.460,10.488,0.269,-0.438,10.210
145.430,11.925,-33.056,3.710,20.394,2.178,47.091,25.953,-2.974,-3.190,9.714,-0.623,0.540,10.962,0.171,-0.321,10.306
145.440,-40.810,-35.375,-23.023,10.084,-4.524,39.134,18.982,2.141,-6.279,1.932,-0.187,0.403,10.130,0.030,-0.160,10.390
145.451,-23.109,-50.879,-3.003,-1.479,-13.724,29.819,11.670,-7.321,5.187,33.884,-0.116,-0.002,10.037,0.037,-0.135,10.184
145.461,-62.539,-30.126,-1.538,-11.368,-18.061,20.298,4.412,4.282,4.677,-6.768,-0.172,0.032,10.781,-0.003,-0.134,10.333
145.471,-79.629,-33.544,-21.924,-20.935,-20.149,11.072,-1.311,1.365,5.216,-2.909,-0.166,0.152,9.855,-0.027,-0.099,10.375
145.481,-49.477,-40.502,-7.031,-31.600,-24.595,1.072,-6.591,1.408,-8.988,25.959,-0.224,0.078,10.110,-0.043,-0.014,10.212
145.491,-40.566,-58.569,2.368,-38.621,-29.129,-8.500,-11.863,-5.985,-9.908,6.387,-0.126,-0.240,10.396,-0.070,-0.011,10.241
145.501,-97.696,-67.358,-26.685,-47.104,-32.566,-17.112,-16.540,-10.432,17.545,8.140,-0.362,-0.639,10.291,-0.070,-0.187,10.285
145.511,-111.613,-47.705,-36.329,-56.312,-37.991,-25.807,-21.403,9.685,11.632,10.813,-0.501,0.153,10.075,-0.151,-0.222,10.257
145.523,-83.047,-38.305,-14.234,-67.039,-39.868,-38.084,-27.479,3.082,-11.273,6.603,0.131,0.202,9.960,-0.196,0.026,10.219
145.533,-115.397,-58.813,-20.581,-72.290,-39.999,-46.120,-30.374,-5.309,19.715,2.809,0.098,-0.114,9.814,-0.086,-0.077,10.187
145.543,-103.067,-47.216,-17.896,-78.344,-41.369,-53.589,-32.741,9.304,3.664,15.016,-0.076,0.361,9.770,-0.101,-0.060,10.089
145.553,-52.773,-48.925,6.640,-82.736,-42.346,-61.006,-34.975,-4.605,-25.269,14.233,0.272,0.480,9.965,-0.044,0.152,10.031
145.563,-88.174,-61.865,-12.036,-83.748,-41.887,-66.538,-36.647,-7.738,7.709,-0.265,0.265,0.135,9.972,0.028,0.126,10.082
145.574,-143.230,-30.370,-40.846,-87.173,-40.546,-70.756,-37.732,13.134,18.221,9.204,0.541,0.756,9.271,0.034,0.116,10.002
145.584,-85.367,-26.464,-20.581,-89.759,-39.750,-75.607,-38.379,-0.273,-8.844,21.088,0.704,1.154,9.389,0.166,0.353,9.802
145.595,-125.895,-27.074,-22.901,-89.180,-34.923,-79.653,-37.784,9.347,2.356,-15.009,0.593,1.014,9.246,0.274,0.464,9.856
145.606,-76.089,-28.905,-6.299,-88.611,-31.891,-82.721,-36.023,-4.706,-11.417,21.583,0.718,0.524,8.908,0.331,0.625,9.589
145.617,-88.052,-26.464,-14.234,-83.897,-28.272,-83.569,-33.854,-8.226,14.391,8.693,0.228,0.411,9.300,0.472,0.458,9.431
145.628,-50.942,-21.703,-24.244,-79.154,-25.111,-82.262,-30.979,2.794,-20.628,17.933,-0.028,0.318,9.592,0.286,0.529,9.478
145.639,-43.129,-22.924,-6.543,-72.808,-22.023,-80.279,-28.581,-7.659,3.089,7.616,0.068,-0.247,9.677,0.266,0.401,9.521
145.650,-106.486,-18.163,-33.765,-69.369,-18.634,-76.279,-25.749,11.848,7.831,3.520,0.534,0.228,9.022,0.183,0.240,9.553
145.661,-8.826,26.515,-2.759,-58.160,-12.931,-72.515,-22.503,-5.374,6.401,17.222,0.589,0.500,9.446,0.407,0.333,9.323
145.672,-31.776,-28.539,-23.755,-48.969,-13.473,-65.579,-19.216,12.595,-9.498,-3.125,0.074,0.614,9.875,0.295,0.373,9.596
145.682,34.265,11.744,-9.106,-39.716,-9.631,-59.104,-17.060,-17.682,-12.854,23.229,-0.077,-0.135,9.891,0.250,0.447,9.572
145.693,-38.490,-3.148,-11.792,-27.780,-5.426,-49.975,-13.828,7.407,17.624,-2.112,0.072,0.018,9.466,0.144,0.151,9.697
145.705,-3.699,27.126,-13.989,-19.216,-2.462,-41.583,-11.007,-1.286,12.279,5.324,0.098,0.567,9.544,0.181,0.208,9.597
145.717,-2.112,23.097,-17.285,-10.650,-0.680,-32.609,-8.106,23.768,-5.187,1.918,0.572,0.721,9.442,0.103,0.353,9.684
145.728,75.526,14.796,0.658,1.508,0.325,-24.070,-5.538,-17.078,4.267,19.615,0.531,0.199,9.482,0.402,0.389,9.477
145.739,43.665,-5.345,-15.698,12.556,1.280,-13.092,-3.271,-1.939,-18.566,14.635,0.117,-0.277,9.622,0.330,0.281,9.534
145.751,49.890,-0.462,-4.346,22.363,2.045,-2.885,-1.789,-7.055,8.004,5.201,-0.170,-0.325,9.442,0.245,0.111,9.547
145.763,23.644,7.106,-27.173,28.764,3.511,7.078,-0.221,8.068,2.823,15.598,0.330,-0.020,8.999,0.117,0.059,9.471
145.774,25.720,10.768,-3.369,36.655,3.848,15.418,0.748,11.510,9.915,-7.759,0.363,0.294,8.985,0.231,0.064,9.384
145.785,74.671,6.373,-9.106,44.042,4.508,23.747,2.192,-5.906,-16.187,16.841,-0.042,-0.462,9.194,0.174,0.136,9.349
145.797,75.526,-10.838,-2.514,51.936,4.704,31.737,2.910,-15.081,12.451,10.181,-0.475,-0.411,9.298,0.174,-0.160,9.253
145.809,80.409,19.923,1.879,57.738,8.853,39.762,4.314,-5.913,-6.825,23.071,-0.890,-0.220,9.548,-0.122,-0.116,9.291
145.820,13.024,2.223,-22.779,58.099,11.005,45.902,6.333,11.115,16.044,-5.087,-0.293,-0.063,9.095,-0.204,-0.192,9.412
145.832,70.521,27.492,9.448,61.693,15.594,50.453,8.835,1.904,-4.727,9.548,-0.091,-0.161,8.852,-0.169,-0.143,9.238
145.842,87.367,9.913,14.575,66.388,16.004,53.969,10.611,-2.874,5.848,-0.531,-0.328,0.048,9.041,-0.179,-0.171,9.238
145.852,33.899,15.773,-12.280,67.019,18.611,57.636,12.581,17.502,-4.885,-8.895,0.373,0.132,7.755,-0.217,-0.091,9.180
145.862,86.757,34.694,14.697,64.394,18.899,58.985,13.917,-15.397,-0.237,28.043,0.760,-0.090,7.376,0.023,-0.070,8.739
145.872,48.059,3.199,20.190,65.811,20.641,60.876,15.681,-1.494,8.061,3.908,0.434,0.148,8.065,0.119,-0.095,8.622
145.882,79.432,30.788,8.960,68.356,21.377,62.304,16.971,12.674,-4.045,-12.796,0.201,0.263,7.992,0.093,-0.009,8.619
145.894,87.611,16.872,13.232,68.306,22.510,64.592,18.776,-23.911,-5.503,35.328,-0.395,-0.172,8.785,0.105,0.023,8.463
145.905,43.298,14.308,21.899,69.922,23.276,66.124,19.873,5.079,17.165,-3.987,-0.950,-0.087,9.481,-0.076,-0.105,8.676
145.917,45.374,51.907,2.368,66.391,26.705,66.634,21.676,18.307,-6.725,5.266,0.031,0.013,8.881,-0.217,-0.000,8.843
145.927,92.006,29.934,21.045,63.603,27.148,65.514,22.889,-18.436,-6.998,21.713,0.309,-0.389,9.256,-0.045,-0.019,8.785
145.937,34.509,8.693,17.016,61.239,24.974,64.918,23.686,-0.553,11.144,3.714,-0.262,-0.597,9.437,-0.039,-0.170,8.942
145.948,57.093,23.952,14.209,57.567,24.406,63.137,23.896,5.999,0.869,-2.256,-0.653,0.033,9.105,-0.151,-0.180,9.015
145.959,70.155,47.268,-2.026,53.224,25.058,60.924,23.934,4.289,-13.773,26.958,-0.228,-0.105,8.916,-0.256,-0.087,8.960
145.971,7.164,15.285,14.697,45.318,23.581,56.813,24.019,-6.746,10.195,-1.825,0.094,-0.429,8.676,-0.114,-0.201,8.974
145.983,-21.522,33.474,5.664,35.243,23.286,51.234,23.876,27.051,6.962,-12.135,0.516,-0.059,7.819,-0.050,-0.254,8.841
145.993,19.372,12.355,-9.717,29.858,21.496,46.489,23.429,7.731,-5.898,11.036,1.097,0.509,7.188,0.038,-0.133,8.592
146.003,-7.484,29.689,-16.675,24.416,22.476,41.536,23.030,7.185,0.057,11.963,1.517,0.461,7.158,0.230,0.007,8.325
146.014,24.499,11.134,0.536,18.688,20.067,35.923,22.536,-15.067,-9.627,8.126,1.453,0.017,7.292,0.536,0.068,8.106
146.024,-11.512,12.843,-2.392,12.946,20.819,30.808,22.165,-2.019,2.270,13.026,0.885,-0.630,7.590,0.618,-0.036,7.997
146.034,4.845,25.905,13.720,6.966,20.401,25.015,21.672,-1.947,-0.481,-4.734,0.491,-1.103,7.722,0.642,-0.197,7.997
146.044,-27.259,12.233,-10.571,1.189,20.543,19.791,21.453,-0.158,6.588,3.693,0.527,-1.325,7.197,0.602,-0.427,7.944
146.055,-54.482,15.285,-12.891,-6.362,18.050,13.910,20.667,0.093,13.644,0.941,0.443,-1.120,7.209,0.605,-0.626,7.827
146.065,-56.069,-6.444,-32.423,-14.721,17.396,7.863,20.226,-16.863,3.980,14.952,0.431,-0.611,7.041,0.664,-0.700,7.685
146.075,-78.164,18.214,-26.685,-25.056,16.618,0.665,19.355,-0.531,9.534,8.334,0.125,-0.189,7.141,0.618,-0.668,7.570
146.085,-49.477,-5.345,-26.563,-34.053,12.941,-7.333,18.157,-16.734,-2.507,10.138,-0.431,0.148,7.322,0.562,-0.558,7.504
146.095,-78.409,11.378,-44.630,-44.528,10.857,-15.682,16.410,5.166,0.912,13.910,-0.610,0.111,7.561,0.342,-0.431,7.480
146.106,-64.858,-2.537,-40.724,-53.498,7.136,-24.677,14.414,-0.086,-9.929,-0.438,-0.708,-0.115,7.936,0.191,-0.313,7.567
146.116,-64.858,-2.293,-52.199,-60.841,4.900,-33.220,12.259,1.199,1.868,17.452,-0.531,-0.542,8.197,0.026,-0.356,7.616
146.127,-99.039,12.477,-62.453,-67.430,5.541,-41.172,10.454,14.671,5.108,-4.871,0.108,-0.591,7.844,-0.067,-0.423,7.759
146.137,-62.539,7.106,-54.030,-72.336,2.523,-48.915,8.569,2.486,3.297,7.601,0.670,-0.497,7.590,0.028,-0.463,7.720
146.147,-100.016,-11.327,-79.177,-78.367,-0.822,-55.626,6.406,9.254,4.390,4.311,1.163,-0.097,7.293,0.129,-0.459,7.712
146.157,-111.491,-5.223,-70.510,-84.447,-2.784,-62.311,4.194,8.119,4.792,-3.082,1.476,0.330,6.893,0.308,-0.362,7.627
146.168,-89.029,-24.999,-76.735,-89.097,-8.038,-68.728,1.582,-3.599,-6.186,14.959,1.615,0.527,6.728,0.542,-0.192,7.443
146.178,-116.984,-19.750,-83.450,-91.853,-12.314,-74.037,-1.744,7.062,1.810,-1.724,1.835,0.608,6.489,0.706,-0.076,7.350
146.188,-83.291,-9.251,-78.689,-93.533,-16.474,-79.101,-5.355,-0.344,-2.356,7.659,1.880,0.511,6.451,0.919,0.051,7.176
146.200,-69.741,-27.196,-67.214,-92.053,-22.732,-83.615,-10.256,-7.256,-2.054,14.140,1.378,0.241,6.969,1.092,0.118,7.074
146.211,-68.154,-48.559,-84.182,-89.696,-30.395,-85.917,-15.942,-7.242,0.416,14.334,0.846,0.045,7.343,1.112,0.085,7.115
146.223,-98.673,-67.358,-96.145,-88.945,-37.713,-86.805,-21.981,2.155,4.828,2.874,0.654,0.262,6.986,1.027,0.067,7.161
146.235,-90.494,-48.681,-69.533,-84.760,-41.777,-86.540,-27.880,5.561,2.766,-4.397,0.553,0.480,6.467,0.933,0.125,7.084
146.246,-37.147,-44.775,-86.135,-77.151,-44.573,-84.771,-32.981,0.740,-3.089,4.016,0.399,0.519,6.225,0.834,0.217,6.879
146.257,-43.251,-57.959,-99.319,-72.163,-50.766,-81.289,-38.026,0.869,-2.335,20.125,0.293,0.598,6.646,0.667,0.305,6.750
146.269,-57.168,-70.532,-93.948,-65.973,-56.995,-76.913,-43.289,6.667,-4.483,10.878,0.817,0.345,6.561,0.615,0.386,6.741
146.281,-37.025,-69.068,-67.458,-55.861,-59.130,-71.602,-48.028,-6.092,-1.961,-3.614,0.738,-0.053,6.037,0.750,0.349,6.619
146.292,4.235,-68.213,-66.237,-43.223,-61.707,-64.068,-51.879,-12.214,12.401,14.010,-0.296,0.034,6.712,0.690,0.150,6.512
146.303,-32.997,-63.696,-87.112,-34.754,-63.946,-54.963,-55.421,25.277,-3.556,12.760,-0.119,0.618,6.750,0.258,0.234,6.649
146.315,36.340,-48.193,-26.807,-20.608,-60.319,-46.516,-57.727,-3.233,-4.885,-5.841,-0.083,0.172,6.556,0.217,0.359,6.631
146.327,54.285,-29.638,-40.724,-5.175,-56.221,-35.278,-58.070,-0.502,-2.809,11.898,0.417,-0.019,6.932,0.147,0.252,6.674
146.338,45.129,-45.873,-20.459,12.110,-50.364,-21.972,-56.208,-5.712,14.679,18.135,0.835,0.270,7.393,0.365,0.176,6.737
146.350,89.686,-41.357,15.185,28.549,-42.778,-7.839,-52.424,-18.048,-12.609,9.146,0.159,0.083,7.915,0.499,0.282,6.969
146.361,58.069,1.857,-5.810,40.676,-34.569,6.608,-47.964,14.578,-6.344,2.327,0.164,-0.323,7.965,0.253,0.150,7.246
146.373,58.680,-4.002,0.292,56.349,-26.847,20.837,-42.184,23.042,17.316,1.013,1.359,0.534,7.686,0.431,0.057,7.352
146.384,127.285,-9.495,23.242,71.316,-22.839,34.457,-36.816,-14.542,7.680,-2.759,0.374,1.241,7.469,0.546,0.322,7.392
146.396,185.026,24.196,50.098,83.889,-13.456,48.606,-30.370,-25.111,-10.856,50.482,-0.452,0.926,8.610,0.407,0.546,7.401
146.407,-0.647,1.124,24.463,83.700,-7.134,61.019,-23.897,26.031,-3.671,-30.953,0.349,0.236,8.223,0.134,0.522,8.006
146.419,84.071,17.726,21.655,85.110,-1.989,67.474,-17.556,18.185,2.945,-5.453,0.762,0.458,8.169,0.323,0.434,7.895
146.430,137.051,4.176,59.498,91.622,3.676,74.545,-10.859,-14.650,18.853,28.043,-0.210,1.474,9.723,0.359,0.543,8.101
146.442,106.777,10.768,58.277,93.991,8.346,80.714,-5.251,-15.792,-0.028,28.754,-0.929,1.615,10.656,0.127,0.850,8.646
146.454,75.160,40.920,50.709,93.893,12.078,85.107,-0.905,13.234,-19.586,-10.231,-0.427,0.773,10.197,-0.189,0.908,9.067
146.465,83.217,40.554,51.807,91.426,16.523,87.497,4.252,14.707,11.984,22.007,0.237,0.717,9.944,-0.138,0.718,9.169
146.477,49.646,23.708,43.506,84.911,19.884,87.358,8.921,-3.958,20.010,-1.192,0.256,0.986,9.810,0.047,0.744,9.410
146.488,101.283,20.900,74.025,81.769,21.477,85.615,12.826,-18.106,-20.154,16.841,-0.358,-0.297,10.015,0.043,0.742,9.462
146.500,63.685,43.484,55.226,75.337,24.523,83.429,16.057,13.443,-10.339,8.025,0.511,-0.375,9.773,-0.033,0.422,9.583
146.511,21.691,14.064,40.577,64.478,26.811,78.617,19.705,2.213,26.053,13.357,0.831,1.054,9.759,0.231,0.391,9.591
146.523,32.922,67.899,70.363,55.037,33.197,72.203,22.906,3.614,-17.409,2.241,0.982,0.706,9.503,0.270,0.648,9.647
146.535,19.738,71.439,40.455,46.154,37.777,64.843,27.116,19.112,4.397,4.117,1.100,0.518,9.291,0.454,0.513,9.563
146.546,53.919,39.822,45.093,40.547,42.010,57.245,31.472,-29.121,-3.032,16.209,0.511,0.202,9.513,0.704,0.558,9.473
146.558,47.327,69.730,43.140,34.758,46.418,50.745,35.458,-2.737,-21.124,14.226,-0.300,-0.373,9.698,0.411,0.425,9.513
146.570,6.432,43.606,36.182,27.536,49.418,44.200,39.727,0.524,15.253,14.499,-0.079,-0.409,9.961,0.379,0.136,9.565
146.581,6.432,14.918,30.933,17.530,47.487,37.021,42.593,-19.830,-19.097,19.615,-0.715,-0.498,10.345,0.155,0.144,9.736
146.592,-24.940,36.159,14.941,10.078,46.176,30.951,43.512,-3.089,28.955,13.752,-0.957,-0.045,10.675,0.018,-0.062,9.839
146.604,-1.868,33.107,0.903,5.638,44.987,23.486,44.220,-3.305,-5.029,14.104,-1.023,0.510,10.780,-0.294,0.135,10.074
146.615,-23.719,38.845,2.245,2.310,43.847,17.104,44.169,6.883,20.922,5.977,-0.094,1.432,10.545,-0.258,0.206,10.142
146.627,2.770,23.952,1.635,0.116,38.789,12.021,42.854,-18.580,-0.610,25.154,-0.511,1.426,10.700,-0.276,0.579,10.223
146.637,7.286,32.009,-4.712,-0.527,35.164,8.773,41.112,-0.014,18.832,20.506,-0.740,1.579,11.597,-0.329,0.640,10.345
146.649,-12.611,-3.148,-43.653,-3.006,26.358,5.532,37.437,3.599,-9.757,9.642,-0.044,1.110,11.218,-0.406,0.852,10.683
146.661,15.710,11.256,8.349,0.398,21.455,3.298,32.775,-2.565,8.047,8.212,-0.039,0.717,11.016,-0.268,0.774,10.672
146.673,15.465,1.002,-32.423,1.954,14.815,2.934,28.051,-0.100,-6.042,16.496,-0.149,0.729,11.326,-0.297,0.826,10.886
146.684,9.484,41.775,-22.413,2.141,12.421,2.242,22.974,5.834,11.999,6.337,0.288,0.777,10.898,-0.170,0.750,10.811
146.696,-35.805,4.908,-51.588,-1.325,8.713,1.804,18.974,10.044,6.186,1.120,0.663,1.213,10.429,-0.077,0.844,10.904
