R
Px,I,D,Py,I,D,Pz,I,D,FFrx,y,FFdrx,y,satI,satPID,DTermC
175,25,1500,200,25,1800,600,200,0,0,0,0,7,75,10
sysTime,GRawX,GRawY,GRawZ,GPT1Y,GPT1X,GPT2X,GPT2Y,ARawX,ARawY,ARawZ,APT1Y,APT1Z,APT1X,APT2X,APT2Y,APT2Z
64.383,-123.210,-329.329,142.386,154.620,-368.623,308.190,-217.272,12.236,29.329,-12.300,-6.439,11.510,16.229,-14.421,4.093,16.256
64.394,-26.405,-333.968,142.875,93.511,-357.769,246.008,-262.754,5.036,7.587,-0.560,-3.463,10.249,12.288,-12.261,5.442,15.684
64.405,-34.340,-319.441,123.709,55.080,-348.443,189.439,-291.149,1.745,5.762,5.194,-1.481,9.069,10.214,-10.047,6.290,14.629
64.415,-61.196,-293.928,123.587,19.390,-331.531,139.316,-305.804,-2.320,2.988,0.977,-0.222,7.766,8.524,-7.973,6.697,13.449
64.426,-67.056,-264.996,134.940,-8.253,-311.394,95.360,-309.669,0.984,-0.603,1.659,0.816,6.266,6.977,-6.106,6.722,12.167
64.436,-79.385,-228.008,150.810,-31.310,-287.185,57.483,-305.207,0.064,2.191,3.879,1.451,5.222,5.969,-4.482,6.481,10.893
64.446,-93.179,-192.484,155.815,-51.145,-259.659,24.972,-293.748,1.142,2.069,1.221,1.967,4.284,5.129,-3.104,6.071,9.715
64.457,-101.603,-153.421,170.830,-66.270,-228.190,-2.294,-276.172,6.143,2.306,1.810,2.791,3.590,4.428,-1.882,5.574,8.630
64.467,-91.593,-117.409,159.843,-75.912,-193.949,-24.729,-253.716,7.953,2.658,3.118,3.853,3.093,4.036,-0.715,5.064,7.663
64.478,-70.962,-77.124,148.002,-75.842,-160.008,-41.031,-227.665,12.128,2.090,3.470,5.315,2.659,3.993,0.462,4.568,6.880
64.488,-49.599,-17.308,126.395,-68.886,-119.892,-50.688,-197.905,17.423,-0.251,7.608,7.708,2.059,4.685,1.843,4.065,6.347
64.499,-31.532,11.622,86.110,-57.490,-79.118,-54.081,-164.445,11.496,-3.161,2.737,8.466,0.856,4.465,3.222,3.456,5.971
64.509,-2.112,24.318,59.132,-41.970,-46.042,-52.000,-130.306,9.556,-5.087,3.233,8.670,-0.346,4.150,4.380,2.725,5.601
64.520,8.385,40.798,28.369,-25.804,-18.776,-45.355,-97.711,9.405,-7.077,2.823,8.689,-1.574,3.909,5.302,1.893,5.254
64.530,13.024,66.556,5.786,-11.887,6.948,-35.965,-67.204,7.680,-7.177,3.951,8.448,-2.617,3.841,5.997,1.002,4.952
64.540,20.104,92.558,0.903,-0.959,33.875,-25.951,-37.978,5.575,-4.799,4.339,7.853,-3.132,3.910,6.441,0.150,4.722
64.551,27.917,130.645,-10.938,7.635,62.407,-16.258,-9.188,4.720,-2.766,4.670,7.127,-3.061,4.061,6.639,-0.546,4.567
64.561,29.626,156.158,-29.493,14.745,90.717,-7.157,19.494,5.209,-1.551,5.518,6.602,-2.707,4.344,6.664,-1.037,4.496
64.572,33.288,182.892,-40.357,20.133,117.730,0.938,47.847,5.970,-0.481,6.883,6.369,-2.267,4.819,6.611,-1.333,4.528
64.582,41.223,216.463,-48.658,25.965,145.759,8.135,75.834,6.114,-0.079,7.558,6.210,-1.839,5.415,6.530,-1.473,4.680
64.592,55.750,237.215,-46.461,34.480,172.356,15.599,103.613,5.130,-0.603,8.780,6.006,-1.471,5.989,6.433,-1.497,4.910
64.603,68.934,262.729,-42.066,44.263,199.059,23.592,131.027,5.381,0.402,9.649,5.889,-1.167,6.707,6.323,-1.452,5.241
64.613,81.141,282.505,-27.906,54.345,224.996,32.243,158.109,4.670,0.560,8.880,5.790,-0.858,7.274,6.221,-1.349,5.640
64.623,84.437,298.618,-8.496,63.465,246.913,41.197,183.970,3.412,0.273,9.534,5.519,-0.557,7.719,6.099,-1.201,6.055
64.634,94.081,311.192,-3.247,71.700,266.862,49.927,208.196,2.054,0.826,10.490,4.971,-0.246,8.194,5.907,-1.016,6.473
64.644,95.912,325.109,-16.797,78.597,285.194,58.306,230.766,0.847,1.429,10.174,4.250,0.050,8.650,5.611,-0.807,6.909
64.654,90.053,339.391,-20.704,82.168,302.159,65.531,251.701,0.201,1.379,11.417,3.495,0.297,9.152,5.216,-0.589,7.353
64.664,87.733,340.246,-13.623,83.760,314.086,71.146,270.294,-0.308,1.896,12.803,2.747,0.570,9.801,4.744,-0.362,7.825
64.675,54.163,303.135,-17.896,75.878,313.436,73.567,284.277,-1.674,3.262,15.526,1.836,1.011,10.915,4.188,-0.105,8.404
64.685,-34.706,201.936,-8.984,49.408,287.902,69.167,288.652,-4.181,5.582,18.041,0.681,1.848,12.415,3.522,0.246,9.157
64.695,-99.283,113.920,7.739,6.787,238.771,54.007,278.263,-5.381,6.480,12.624,-0.589,2.868,12.890,2.731,0.735,9.947
64.705,-97.818,77.909,8.471,-27.059,189.510,31.736,255.255,-4.339,3.951,6.876,-1.451,3.181,11.759,1.890,1.245,10.427
64.715,-75.845,60.330,17.016,-44.189,149.910,9.306,225.960,-3.743,2.615,5.827,-1.983,3.093,10.523,1.091,1.652,10.540
64.726,-55.581,32.375,13.720,-49.146,114.998,-8.824,194.468,-3.420,1.365,6.495,-2.312,2.761,9.586,0.380,1.917,10.400
64.736,-37.636,6.007,-0.561,-46.745,82.778,-21.108,162.454,-2.996,0.057,7.731,-2.472,2.220,9.121,-0.222,2.024,10.155
64.746,-26.893,-36.108,-5.810,-40.070,48.883,-27.839,130.129,-2.672,-0.546,8.744,-2.536,1.626,9.020,-0.716,1.981,9.916
64.756,-1.868,-66.016,-13.501,-29.233,14.778,-29.483,97.165,-2.435,-0.646,9.376,-2.513,1.120,9.084,-1.106,1.832,9.732
64.766,15.588,-73.218,-13.623,-16.938,-12.676,-26.865,65.139,-1.882,-0.459,9.319,-2.384,0.769,9.134,-1.391,1.628,9.599
64.776,26.208,-86.890,-15.821,-4.270,-35.264,-21.074,35.656,-0.962,-0.229,9.958,-2.098,0.554,9.287,-1.565,1.412,9.519
64.786,27.551,-90.430,-11.792,6.931,-51.035,-13.321,9.799,-0.431,0.129,11.122,-1.746,0.452,9.621,-1.630,1.212,9.514
64.796,47.327,-77.246,-9.717,18.329,-59.630,-4.497,-11.410,0.194,0.438,11.460,-1.343,0.441,10.005,-1.598,1.047,9.592
64.806,49.158,-66.504,-2.270,27.021,-62.245,4.533,-27.280,0.560,0.768,11.273,-0.935,0.507,10.293,-1.485,0.926,9.722
64.816,49.890,-49.414,-5.810,33.804,-58.956,13.130,-37.729,0.948,1.156,10.475,-0.538,0.626,10.382,-1.310,0.852,9.860
64.826,47.449,-37.572,3.344,37.554,-53.717,20.426,-43.432,0.898,1.573,9.656,-0.216,0.814,10.242,-1.097,0.829,9.954
64.837,26.818,-30.980,9.692,36.153,-46.249,25.708,-45.119,0.898,2.040,9.096,0.014,1.057,10.028,-0.874,0.860,9.986
64.847,19.128,-3.514,3.954,31.456,-34.354,28.018,-43.034,0.977,2.644,9.153,0.200,1.354,9.867,-0.657,0.944,9.974
64.857,-1.258,6.007,6.030,22.310,-22.981,27.277,-37.950,1.063,3.190,9.319,0.346,1.680,9.745,-0.453,1.075,9.935
64.867,-15.174,10.524,0.048,12.159,-12.717,23.601,-31.001,0.725,2.464,9.556,0.428,1.892,9.655,-0.269,1.236,9.878
64.877,-21.278,12.355,-4.224,3.267,-4.658,18.095,-23.456,0.388,1.638,9.556,0.408,1.895,9.669,-0.122,1.380,9.833
64.887,-24.330,20.290,0.781,-3.898,2.700,11.932,-15.918,0.201,1.077,9.908,0.348,1.778,9.705,-0.017,1.477,9.804
64.897,-15.296,19.069,1.025,-8.348,7.989,5.855,-8.918,0.050,0.876,10.008,0.280,1.625,9.744,0.051,1.522,9.786
64.908,-14.564,15.285,2.368,-11.627,12.272,-0.355,-1.365,-0.136,1.084,9.721,0.178,1.461,9.768,0.093,1.522,9.781
64.918,-13.465,17.482,-0.805,-12.357,13.350,-4.077,3.166,-0.337,0.890,10.001,0.081,1.328,9.790,0.098,1.489,9.780
64.929,-10.780,8.326,-4.468,-11.339,11.721,-6.466,6.041,-0.459,0.955,9.778,-0.030,1.227,9.810,0.078,1.439,9.786
64.939,-3.089,5.397,9.814,-9.615,9.982,-7.683,7.514,-0.553,0.977,9.764,-0.135,1.166,9.807,0.040,1.384,9.792
64.950,-4.798,-10.960,-5.200,-6.608,5.295,-7.602,7.425,-0.495,0.869,9.886,-0.227,1.100,9.810,-0.020,1.316,9.795
64.962,4.601,-3.514,7.861,-3.143,1.430,-6.405,5.568,-0.294,0.998,9.728,-0.255,1.058,9.794,-0.080,1.252,9.797
64.972,4.601,-1.561,-6.665,-0.300,-0.208,-4.736,3.886,-0.093,1.092,9.786,-0.228,1.061,9.781,-0.114,1.211,9.794
64.983,2.526,-8.153,-5.566,2.261,-2.990,-2.330,1.607,0.007,1.228,9.814,-0.184,1.095,9.786,-0.137,1.176,9.791
64.995,-1.258,-2.171,-5.200,2.032,-3.031,-0.604,-0.194,0.064,1.343,9.771,-0.127,1.155,9.779,-0.140,1.165,9.788
65.006,-4.554,-1.194,-3.125,1.834,-3.129,0.417,-1.356,0.114,1.444,9.671,-0.065,1.221,9.764,-0.126,1.173,9.784
65.018,-6.873,4.176,2.734,0.280,-0.972,0.743,-1.587,0.035,1.307,9.807,-0.025,1.257,9.771,-0.103,1.193,9.780
65.028,2.648,1.612,-1.782,-0.232,1.092,0.391,-0.919,-0.035,1.243,9.735,-0.019,1.259,9.771,-0.085,1.207,9.778
65.040,0.817,3.810,-2.514,-1.474,2.258,-0.318,0.182,-0.107,1.171,9.742,-0.039,1.240,9.763,-0.071,1.218,9.775
65.051,-6.995,-0.218,-9.351,-1.913,1.717,-0.750,0.828,-0.179,1.135,9.757,-0.070,1.209,9.762,-0.067,1.218,9.772
65.063,-5.164,4.298,-4.101,-2.585,1.628,-1.349,1.051,-0.186,1.092,9.821,-0.100,1.175,9.771,-0.073,1.210,9.770
65.074,3.502,2.589,4.443,-0.535,1.231,-1.338,1.211,-0.194,1.156,9.764,-0.120,1.159,9.771,-0.083,1.197,9.770
65.084,0.817,-4.368,1.269,0.086,2.073,-0.949,1.519,-0.114,1.163,9.771,-0.114,1.156,9.764,-0.090,1.188,9.769
65.096,1.671,-1.072,0.536,1.020,1.593,-0.341,1.712,-0.014,1.235,9.778,-0.095,1.171,9.761,-0.094,1.182,9.767
65.107,3.502,5.030,-2.759,1.640,1.977,0.191,1.707,-0.028,1.221,9.764,-0.084,1.185,9.757,-0.092,1.182,9.764
65.119,-2.112,-1.683,-0.073,0.950,1.137,0.653,1.588,-0.057,1.228,9.778,-0.075,1.199,9.762,-0.089,1.185,9.763
65.129,4.113,-3.392,-3.491,-0.011,0.627,0.411,1.401,-0.071,1.192,9.778,-0.072,1.202,9.757,-0.085,1.189,9.762
65.141,-2.234,-0.828,5.175,0.278,0.693,0.492,1.071,-0.158,1.163,9.750,-0.084,1.189,9.751,-0.083,1.190,9.760
65.152,-2.723,1.124,0.658,-0.367,0.487,0.283,0.845,-0.165,1.171,9.742,-0.094,1.182,9.748,-0.085,1.188,9.756
65.164,2.648,11.012,6.640,0.211,0.105,0.028,0.317,-0.043,1.221,9.786,-0.089,1.183,9.755,-0.087,1.187,9.755
65.175,-3.577,2.467,-0.073,-0.582,-0.152,0.011,0.095,-0.114,1.192,9.793,-0.091,1.189,9.758,-0.088,1.187,9.755
65.185,6.066,3.199,4.321,0.170,0.286,-0.027,0.113,-0.093,1.214,9.764,-0.091,1.192,9.762,-0.089,1.188,9.756
65.197,-2.234,-1.805,2.368,0.747,0.841,0.241,0.391,-0.114,1.178,9.757,-0.091,1.183,9.761,-0.089,1.187,9.758
65.209,-0.525,1.490,-1.782,-0.196,0.790,0.169,0.597,-0.086,1.163,9.778,-0.088,1.179,9.761,-0.089,1.185,9.758
65.220,-5.042,3.566,-4.712,-0.285,1.674,0.067,0.916,-0.079,1.142,9.786,-0.085,1.168,9.767,-0.088,1.182,9.760
65.232,-1.014,-3.025,-6.543,0.424,0.803,0.160,1.006,-0.050,1.149,9.771,-0.083,1.168,9.768,-0.087,1.178,9.762
65.242,0.328,-0.828,-2.026,0.858,0.706,0.340,0.908,-0.107,1.185,9.764,-0.089,1.175,9.767,-0.087,1.177,9.763
65.253,2.404,-3.392,-4.468,1.637,1.037,0.696,1.051,-0.079,1.178,9.750,-0.086,1.181,9.767,-0.087,1.177,9.765
65.265,6.188,5.397,4.443,0.983,1.119,0.755,1.050,-0.129,1.142,9.793,-0.092,1.175,9.763,-0.088,1.177,9.764
65.276,2.648,3.077,1.391,0.850,1.456,0.711,1.220,-0.079,1.199,9.714,-0.089,1.179,9.756,-0.088,1.177,9.763
65.288,-3.943,2.223,-0.561,1.467,1.035,0.977,1.070,-0.107,1.192,9.750,-0.093,1.180,9.761,-0.089,1.178,9.762
65.298,-0.159,-0.950,-3.003,0.660,0.930,1.002,1.089,-0.093,1.207,9.750,-0.096,1.181,9.756,-0.091,1.178,9.761
65.310,-0.159,-8.763,-2.148,0.646,0.064,0.872,0.993,-0.100,1.178,9.735,-0.093,1.181,9.761,-0.091,1.179,9.761
65.321,3.014,2.467,9.082,-0.610,-1.088,0.356,0.181,-0.100,1.149,9.728,-0.090,1.179,9.757,-0.091,1.179,9.760
65.333,1.183,-2.049,7.128,0.046,-0.515,0.117,-0.136,-0.129,1.171,9.764,-0.088,1.181,9.756,-0.090,1.180,9.759
65.343,-2.234,0.392,-3.735,0.173,0.348,0.153,-0.079,-0.100,1.171,9.721,-0.091,1.179,9.757,-0.090,1.179,9.759
65.354,-2.356,3.566,1.879,-0.571,0.384,0.058,0.068,-0.093,1.171,9.778,-0.098,1.177,9.763,-0.092,1.179,9.759
65.366,-2.845,-4.490,-12.402,-0.965,-0.648,-0.266,-0.000,-0.079,1.178,9.771,-0.091,1.169,9.763,-0.093,1.177,9.761
65.377,2.404,2.589,-8.740,-1.695,0.207,-0.789,-0.013,-0.071,1.199,9.786,-0.094,1.170,9.769,-0.094,1.175,9.762
