R
Px,I,D,Py,I,D,Pz,I,D,FFrx,y,FFdrx,y,satI,satPID,DTermC
155,25,1500,180,25,1800,600,200,0,0,0,0,7,75,10
sysTime,GRawX,GRawY,GRawZ,GPT1X,GPT1Y,GPT2X,GPT2Y,ARawX,ARawY,ARawZ,APT1X,APT1Y,APT1Z,APT2X,APT2Y,APT2Z
98.020,31.945,28.591,-14.478,22.864,0.663,11.974,-1.561,-1.135,-17.373,19.981,1.349,0.287,12.547,1.287,-0.569,12.538
98.031,-39.955,39.944,-35.597,21.110,5.204,14.971,-0.073,26.175,11.970,-1.092,1.927,0.376,12.157,1.319,-0.497,12.556
98.042,58.802,-4.612,-37.672,20.322,4.655,15.632,1.185,-14.506,-1.192,15.598,1.727,0.424,11.987,1.498,-0.292,12.401
98.053,32.434,-1.683,-36.695,19.108,6.663,16.963,2.520,-4.152,-17.775,35.594,1.225,-0.001,12.315,1.435,-0.179,12.312
98.064,-45.082,-31.347,-47.682,13.641,8.383,16.728,4.134,2.874,-0.057,-19.852,1.003,-0.334,11.698,1.389,-0.209,12.380
98.075,72.352,45.071,-21.558,12.405,13.016,15.117,5.926,-12.530,-19.191,39.496,0.685,-0.698,11.648,1.314,-0.214,12.104
98.087,-53.872,20.900,-84.060,7.028,16.611,13.847,8.359,5.051,9.678,-7.450,0.853,-0.609,11.868,1.225,-0.336,12.183
98.098,0.939,57.766,-91.018,0.753,20.216,10.752,10.863,6.222,-1.063,18.501,0.953,-0.203,11.340,1.166,-0.334,11.969
98.109,-35.927,6.617,-105.667,-6.260,19.647,7.125,12.960,1.343,-7.472,0.617,1.149,-0.377,11.063,1.115,-0.285,11.903
98.120,-27.382,-15.233,-104.935,-12.340,15.891,2.611,13.866,-22.367,1.997,9.067,0.661,-0.994,10.601,1.169,-0.394,11.681
98.130,-41.054,-22.069,-111.527,-16.397,11.899,-1.616,13.725,-14.700,11.891,9.778,-0.421,-1.510,10.523,1.008,-0.663,11.494
98.141,-41.908,-17.064,-122.635,-23.915,7.704,-6.591,12.521,-6.049,7.292,12.415,-1.397,-0.933,10.720,0.655,-0.799,11.331
98.152,-56.313,4.054,-136.796,-30.651,5.856,-11.940,10.985,0.732,0.941,5.259,-1.689,-0.592,10.718,0.238,-0.790,11.257
98.163,-63.027,19.923,-144.609,-38.040,4.537,-17.979,9.381,2.766,4.325,2.651,-1.307,-0.330,10.415,-0.052,-0.728,11.159
98.174,-70.107,-1.927,-176.470,-44.091,1.985,-23.963,7.809,0.632,8.801,5.863,-0.898,-0.214,10.064,-0.205,-0.695,11.011
98.185,-74.258,-47.583,-172.686,-48.337,-4.453,-29.503,5.348,-5.661,0.689,7.055,-0.822,-0.344,9.792,-0.292,-0.673,10.828
98.196,-47.158,-65.894,-175.371,-50.113,-12.759,-34.474,1.467,-9.311,-4.059,8.270,-0.891,-0.444,9.598,-0.366,-0.646,10.634
98.207,-52.163,-41.357,-190.997,-51.831,-17.845,-38.675,-2.969,-10.619,-11.287,11.057,-1.009,-0.735,9.603,-0.431,-0.625,10.458
98.218,-67.666,-20.970,-192.340,-56.756,-19.866,-42.894,-6.983,-3.290,-6.401,10.899,-0.795,-0.959,9.601,-0.470,-0.652,10.309
98.229,-81.094,-22.924,-212.116,-59.101,-22.190,-46.673,-10.614,0.862,-0.768,8.679,-0.440,-1.016,9.572,-0.457,-0.712,10.185
98.240,-68.887,-67.114,-205.890,-60.423,-28.889,-49.955,-14.613,-4.045,-0.567,8.787,-0.475,-1.050,9.597,-0.430,-0.779,10.089
98.251,-62.905,-88.111,-187.457,-59.382,-35.184,-52.268,-19.103,-12.710,-0.711,9.929,-1.050,-1.159,9.667,-0.464,-0.863,10.019
98.262,-58.022,-81.397,-165.972,-57.995,-38.464,-53.593,-23.476,-14.341,3.182,7.644,-1.922,-1.161,9.658,-0.634,-0.969,9.974
98.273,-56.435,-67.358,-151.323,-55.711,-40.797,-54.064,-27.522,-1.465,4.433,5.122,-2.478,-0.799,9.427,-0.953,-1.018,9.918
98.284,-57.046,-41.479,-163.408,-55.658,-41.547,-54.261,-31.064,4.770,-6.969,15.728,-2.287,-0.485,9.322,-1.276,-0.912,9.793
98.295,-19.691,-16.942,-97.244,-50.645,-38.195,-53.954,-33.278,-4.354,5.395,13.608,-1.887,-0.563,9.673,-1.384,-0.840,9.734
98.306,-66.079,-12.425,-87.478,-46.964,-34.872,-52.249,-34.091,24.429,0.517,-16.252,-1.383,-0.562,9.327,-1.525,-0.814,9.835
98.316,5.333,-0.828,-29.005,-43.687,-30.708,-50.953,-33.912,-20.103,14.341,23.818,-1.091,-0.270,9.057,-1.364,-0.770,9.602
98.327,-70.962,-25.609,-21.192,-42.447,-26.993,-48.324,-32.379,12.724,-11.395,4.928,-0.556,-0.473,9.172,-1.360,-0.729,9.573
98.338,-52.773,4.664,-13.013,-38.122,-19.948,-46.082,-29.812,4.720,10.224,-6.308,-0.284,0.043,8.701,-1.132,-0.678,9.481
98.348,93.349,-14.378,75.002,-22.148,-15.187,-42.015,-26.205,-17.071,15.627,42.334,-0.382,0.559,9.346,-0.906,-0.509,9.274
98.359,53.553,-18.529,84.401,-7.603,-9.822,-34.582,-22.633,-17.818,2.464,1.925,-1.096,0.567,9.857,-0.907,-0.297,9.438
98.370,101.161,18.214,91.970,8.770,-1.993,-25.124,-18.127,-20.463,3.535,27.195,-1.549,0.822,10.239,-0.940,-0.132,9.494
98.381,131.680,23.464,132.254,23.693,6.088,-14.392,-12.549,-6.595,2.629,20.326,-1.672,1.257,10.737,-1.036,0.105,9.690
98.392,134.610,-12.059,172.783,34.847,12.669,-3.350,-6.147,-11.452,7.989,23.753,-2.151,1.444,11.090,-1.118,0.350,9.886
98.402,141.080,-17.186,174.614,43.786,16.575,7.379,-0.340,-20.635,-5.654,17.035,-2.861,1.127,11.273,-1.283,0.603,10.116
98.412,148.648,21.877,169.365,56.581,19.743,18.578,4.358,-16.892,-27.662,7.802,-2.772,0.644,11.169,-1.492,0.799,10.344
98.424,173.918,16.750,163.749,71.808,21.367,33.519,9.590,-14.441,-3.039,21.526,-3.316,0.089,11.423,-1.841,0.739,10.551
98.435,104.946,30.300,167.778,74.661,23.950,45.788,13.840,-4.964,15.663,14.097,-3.155,0.785,11.462,-2.127,0.720,10.743
98.447,40.002,11.622,174.736,68.342,21.638,53.142,16.531,2.816,11.172,-0.050,-2.884,1.197,11.115,-2.335,0.785,10.882
98.458,50.989,1.979,149.955,63.545,17.316,56.379,17.108,2.162,4.806,-1.745,-2.286,1.288,10.090,-2.382,0.880,10.781
98.470,82.972,7.838,153.495,61.640,15.163,57.794,16.726,-20.075,4.555,19.299,-2.057,1.135,10.037,-2.232,0.918,10.525
98.481,80.653,12.721,133.353,56.460,12.812,57.941,15.799,-6.330,-20.822,29.113,-1.851,0.545,9.974,-2.189,1.017,10.388
98.493,-10.535,-29.638,57.057,45.251,2.863,55.387,13.021,11.797,14.219,-10.777,-1.800,0.435,9.588,-2.135,0.746,10.382
98.505,32.922,-9.373,41.675,33.767,-4.372,49.573,7.834,-12.810,-13.371,21.124,-1.415,-0.032,9.668,-2.038,0.721,10.133
98.516,-15.785,-49.414,-12.280,23.913,-11.499,42.809,2.687,-12.602,13.939,9.929,-1.572,0.289,9.690,-1.819,0.482,10.066
98.528,-5.286,-39.159,-66.603,9.783,-18.057,33.592,-3.330,1.904,-3.951,-1.185,-1.972,0.077,9.369,-1.883,0.404,9.962
98.539,-29.457,-53.930,-119.339,-3.772,-27.236,23.276,-9.934,-5.252,-5.194,6.703,-1.666,0.062,8.923,-1.891,0.313,9.793
98.551,-46.181,-28.783,-174.273,-14.665,-31.736,12.391,-16.443,1.120,2.974,9.980,-1.144,0.033,8.696,-1.751,0.254,9.542
98.563,-19.569,-83.106,-170.000,-23.182,-41.372,1.675,-23.281,-3.319,-16.137,6.344,-0.886,-0.376,8.493,-1.559,0.215,9.331
98.573,-23.231,-82.374,-160.356,-26.911,-45.739,-5.254,-28.229,-2.737,-12.214,9.750,-0.775,-0.974,8.781,-1.420,0.060,9.237
98.585,-51.064,-41.601,-191.363,-33.548,-47.637,-13.496,-34.168,3.966,1.939,9.081,-0.548,-1.064,8.718,-1.268,-0.213,9.141
98.597,-33.851,-72.241,-156.816,-37.824,-52.634,-20.984,-39.519,-1.243,-4.332,10.885,-0.535,-0.881,8.780,-1.114,-0.356,9.053
98.608,-68.398,-12.059,-159.990,-40.547,-50.797,-26.713,-43.666,5.000,8.492,10.281,-0.229,-0.506,8.946,-0.950,-0.439,9.016
98.620,-64.492,-44.775,-132.157,-46.734,-49.105,-32.505,-45.482,9.182,9.125,6.753,0.186,0.073,8.781,-0.761,-0.389,8.988
98.630,-60.464,-55.395,-126.908,-48.052,-49.364,-36.179,-46.433,7.925,2.888,6.524,-0.119,0.333,8.613,-0.684,-0.283,8.951
98.642,-37.270,-42.700,-79.909,-47.108,-44.069,-39.839,-46.277,-0.172,-7.026,10.461,-0.003,0.282,8.386,-0.625,-0.119,8.851
98.654,-34.462,-30.370,-10.205,-42.387,-37.157,-41.533,-44.331,-14.959,16.389,0.747,-0.249,0.073,8.241,-0.439,-0.136,8.726
98.666,-11.634,-2.659,9.448,-35.979,-27.994,-40.090,-39.934,7.515,-9.685,24.156,0.094,-0.227,8.694,-0.460,-0.092,8.697
98.677,-26.405,-11.815,31.665,-26.984,-17.230,-37.552,-34.794,-6.595,11.043,-6.890,0.053,-0.267,8.932,-0.284,-0.181,8.757
98.687,35.730,28.957,78.786,-15.054,-6.829,-32.474,-28.596,-18.896,-9.850,29.602,-0.190,-0.091,8.432,-0.213,-0.102,8.672
98.698,-43.007,41.531,84.401,-7.649,2.891,-26.453,-21.627,21.476,-2.751,-18.623,-0.738,-0.205,8.839,-0.361,-0.150,8.785
98.708,56.116,33.474,105.398,4.165,14.242,-20.099,-13.191,-13.105,12.753,8.492,-1.368,0.135,8.347,-0.377,-0.160,8.708
98.719,134.732,66.312,146.903,18.451,25.025,-12.458,-4.659,-5.058,3.053,27.727,-1.891,0.489,8.827,-0.607,-0.049,8.605
98.730,103.603,56.912,152.763,35.130,36.146,-1.671,4.686,-18.501,6.653,19.945,-2.383,0.523,9.348,-0.879,0.080,8.745
98.741,95.302,91.215,170.708,46.877,44.666,9.557,13.558,-3.125,-13.931,10.317,-2.460,0.074,9.535,-1.208,0.138,8.866
98.752,26.940,96.342,148.490,54.726,55.186,20.821,23.050,17.387,-0.732,-6.646,-2.069,-0.041,9.227,-1.451,0.071,9.035
98.762,47.449,85.355,137.503,62.518,64.178,30.719,32.692,16.116,-3.966,-14.140,-1.030,-0.067,8.171,-1.444,0.055,8.959
98.773,157.926,85.966,178.764,75.778,71.263,40.447,41.924,-14.219,6.861,32.224,-1.188,0.171,8.617,-1.331,0.076,8.788
98.784,77.967,85.355,149.345,82.098,76.389,50.778,50.061,9.038,-11.273,-5.934,-0.892,-0.051,8.798,-1.380,0.131,8.900
98.794,128.750,122.954,143.729,87.535,83.931,59.076,57.824,1.530,21.037,13.910,-0.902,0.607,9.099,-1.258,0.041,8.844
98.805,90.175,68.265,117.850,88.291,82.549,66.518,64.232,-5.029,-14.276,8.873,-0.570,0.571,8.834,-1.186,0.231,8.916
98.816,98.720,77.542,108.206,84.727,80.929,70.942,68.520,-10.109,7.012,9.793,-0.707,0.432,8.804,-1.018,0.219,8.831
98.827,18.029,76.566,38.623,76.881,78.647,73.467,71.249,16.496,-0.711,-10.835,-0.953,0.476,8.328,-1.090,0.283,8.912
98.838,66.859,64.725,13.232,66.640,72.312,72.083,71.890,-7.494,-5.079,19.694,-0.909,0.432,8.073,-1.024,0.311,8.666
98.849,14.733,31.398,-18.140,53.529,64.050,68.559,70.638,0.438,-11.999,2.615,-0.838,0.110,8.187,-1.040,0.336,8.626
98.860,7.409,36.159,-67.092,38.739,56.427,62.043,67.645,-5.266,-4.253,12.329,-0.467,-0.515,8.150,-0.936,0.251,8.533
98.871,-30.311,-0.828,-102.493,21.563,44.955,53.292,63.170,-2.040,2.586,16.159,-0.281,-0.774,8.386,-0.808,0.055,8.472
98.882,-59.731,6.373,-136.674,0.669,33.690,41.702,56.827,3.053,1.551,14.362,0.008,-0.310,8.709,-0.667,-0.026,8.469
98.892,-93.057,-19.139,-154.008,-19.723,19.724,27.970,48.776,1.911,-1.142,14.937,0.167,0.103,9.148,-0.516,0.010,8.555
98.903,-100.870,-60.522,-164.507,-38.328,2.762,12.833,38.620,1.128,2.557,11.474,-0.031,0.359,9.328,-0.429,0.089,8.671
98.914,-101.481,-74.805,-154.619,-54.589,-13.707,-2.773,26.796,-2.421,-0.639,10.648,-0.366,0.062,9.400,-0.413,0.101,8.791
98.925,-116.984,-49.902,-153.032,-71.082,-27.290,-18.589,14.280,3.441,2.241,10.791,-0.237,0.017,9.410,-0.405,0.076,8.890
98.936,-138.103,-54.052,-155.595,-86.900,-40.141,-34.378,1.672,6.732,9.096,11.560,0.138,0.579,9.349,-0.341,0.128,8.964
98.947,-161.419,-86.280,-165.727,-99.966,-54.682,-49.596,-11.257,4.943,10.849,9.297,0.326,1.262,9.145,-0.246,0.288,8.999
98.958,-159.710,-124.123,-155.473,-112.034,-70.866,-64.153,-24.895,0.258,6.825,10.641,0.234,1.429,9.063,-0.164,0.473,9.006
98.969,-142.009,-151.223,-121.659,-120.971,-86.436,-77.744,-38.946,1.372,2.565,9.153,0.296,1.374,8.940,-0.106,0.626,9.008
98.980,-146.404,-149.636,-114.212,-127.068,-98.707,-89.552,-52.883,-0.287,0.150,8.600,0.257,1.169,8.799,-0.057,0.725,8.987
98.991,-153.728,-129.006,-67.458,-131.403,-106.263,-99.554,-65.673,0.574,5.252,5.180,0.440,0.964,8.569,0.008,0.765,8.933
99.002,-135.783,-121.804,-23.877,-129.864,-108.778,-107.321,-76.136,-0.467,14.822,0.596,0.276,0.992,8.361,0.117,0.756,8.859
99.013,-66.934,-107.033,-2.026,-121.121,-107.797,-111.413,-83.988,-5.087,-15.641,17.711,0.149,0.753,8.190,0.105,0.814,8.745
99.024,-130.778,-97.877,12.256,-113.168,-102.016,-112.160,-88.712,20.283,1.717,-6.653,0.603,0.481,7.824,0.125,0.749,8.650
99.035,8.873,-55.517,55.103,-96.004,-91.988,-110.244,-90.271,-13.558,25.219,18.968,0.532,0.884,8.007,0.326,0.669,8.439
99.046,51.844,-59.790,107.229,-74.607,-77.490,-103.222,-87.854,-18.932,4.397,23.006,-0.211,1.609,8.564,0.332,0.821,8.412
99.057,70.765,-21.215,118.948,-46.987,-59.192,-91.341,-82.063,-6.746,-9.735,3.657,-0.963,0.985,8.529,0.131,0.977,8.506
99.068,130.459,13.942,147.636,-17.969,-38.029,-75.438,-72.604,-13.680,3.376,26.692,-1.429,0.948,8.888,-0.092,0.991,8.516
99.078,181.486,57.034,157.768,17.330,-14.504,-55.430,-59.971,2.083,4.763,13.565,-1.289,1.232,9.388,-0.329,1.040,8.644
99.089,196.501,75.345,145.682,50.780,10.900,-31.576,-44.113,-15.814,9.268,17.998,-1.408,1.110,9.277,-0.423,1.085,8.760
99.100,273.652,116.362,171.928,83.785,33.268,-6.356,-26.731,-1.049,11.603,26.376,-1.203,1.927,9.847,-0.562,1.185,8.843
99.110,237.274,76.444,175.224,113.741,53.103,21.371,-7.943,-21.943,8.528,14.068,-1.503,1.952,9.624,-0.609,1.361,9.029
99.121,258.881,117.461,187.188,136.366,71.547,47.899,10.474,-16.101,-5.920,32.332,-1.755,2.557,9.960,-0.749,1.603,9.071
99.131,173.063,108.671,144.706,154.095,86.477,73.889,28.508,0.804,-19.507,-14.643,-1.328,1.604,8.979,-0.924,1.761,9.287
99.141,214.080,177.887,138.480,169.923,102.597,96.524,45.499,17.114,1.393,4.921,-1.266,1.310,8.493,-1.020,1.656,9.140
99.152,240.570,131.865,147.147,183.361,111.108,116.931,61.156,-12.444,-15.131,9.886,-1.105,0.504,8.443,-1.010,1.631,9.035
99.162,190.886,131.499,115.896,191.509,118.370,135.223,75.006,7.644,15.555,6.330,-1.068,0.721,8.407,-1.048,1.359,8.940
99.172,207.854,132.110,69.630,194.226,122.642,149.614,86.632,0.689,-14.212,-1.163,-0.507,0.973,8.098,-0.989,1.372,8.863
99.182,163.907,115.019,7.006,190.255,122.061,160.298,95.636,2.601,5.855,21.483,-0.136,0.571,7.778,-0.875,1.242,8.641
99.193,168.058,126.860,11.279,183.271,119.696,166.226,101.649,5.726,-8.887,-0.229,-0.137,0.390,8.249,-0.758,1.153,8.556
99.203,115.810,84.867,-38.893,167.303,113.353,167.777,105.255,0.445,-8.974,8.090,0.298,-0.402,8.036,-0.611,0.976,8.506
99.214,93.959,44.216,-70.998,146.949,101.719,164.023,105.684,-12.458,-10.030,14.592,-0.151,-1.162,8.238,-0.425,0.678,8.420
99.224,48.670,55.691,-102.615,123.001,90.665,155.730,102.929,1.250,-3.987,12.739,-0.439,-1.273,8.719,-0.424,0.319,8.433
99.235,18.029,41.531,-132.645,96.568,77.930,143.069,97.700,5.058,-11.115,2.816,0.000,-1.229,8.972,-0.398,0.107,8.564
99.245,-6.995,13.942,-149.980,70.922,62.941,127.075,90.199,-5.259,-1.674,8.413,0.215,-1.307,8.917,-0.275,-0.110,8.643
99.256,-40.688,-42.455,-153.276,45.299,42.940,108.828,80.041,-7.860,1.099,12.415,0.043,-1.522,8.897,-0.170,-0.376,8.660
99.266,-50.087,-55.395,-160.722,23.175,22.831,89.343,67.329,-5.525,-5.525,11.208,-0.219,-1.703,9.279,-0.139,-0.623,8.730
99.277,-62.661,-34.276,-166.582,-0.849,5.574,68.665,53.205,5.201,-14.671,8.032,-0.147,-1.802,9.646,-0.152,-0.783,8.877
99.287,-93.179,-72.974,-191.485,-24.628,-15.431,47.261,37.735,3.808,-8.521,3.671,-0.179,-1.829,9.674,-0.164,-0.924,9.050
99.297,-99.039,-81.031,-186.358,-45.562,-35.302,25.589,20.780,5.309,-1.307,3.161,-0.190,-1.852,9.641,-0.196,-1.075,9.182
99.309,-122.599,-159.891,-178.667,-70.555,-66.126,-2.443,-3.514,-0.531,-2.974,3.089,-0.148,-1.823,9.221,-0.226,-1.263,9.266
99.321,-146.648,-166.849,-153.642,-94.098,-95.815,-28.847,-29.759,-6.394,-10.993,11.021,-0.141,-2.210,8.966,-0.161,-1.475,9.215
99.332,-172.772,-177.713,-144.975,-115.745,-121.071,-53.913,-55.818,2.687,-6.114,11.941,-0.062,-1.758,9.058,-0.089,-1.527,9.147
99.344,-188.397,-190.165,-111.282,-136.264,-146.145,-77.908,-81.902,11.172,-3.908,1.860,0.353,-1.629,8.678,-0.063,-1.504,9.112
99.355,-216.596,-213.969,-65.016,-155.770,-170.712,-100.639,-107.822,5.417,1.494,-4.375,0.753,-1.637,7.947,0.059,-1.518,8.981
99.367,-228.804,-229.839,-14.600,-175.187,-192.717,-122.285,-132.432,-0.179,4.505,7.098,0.999,-1.193,7.509,0.324,-1.513,8.612
99.378,-199.750,-234.478,33.008,-188.302,-208.228,-142.206,-155.103,-2.227,-3.290,-0.143,0.364,-0.642,7.579,0.399,-1.371,8.447
99.390,-145.915,-216.777,87.087,-186.998,-213.925,-157.058,-173.473,-11.524,15.426,34.732,-0.327,-0.373,8.234,0.344,-1.170,8.184
99.401,-101.969,-172.098,88.552,-171.696,-203.319,-163.941,-184.604,-0.172,7.386,-0.768,-0.834,0.096,8.802,0.045,-0.928,8.368
99.413,-108.805,-69.556,155.082,-148.249,-173.730,-161.173,-184.288,-5.683,20.700,38.950,0.106,1.499,10.394,0.100,-0.577,8.570
99.425,-29.701,-84.815,158.378,-114.951,-139.987,-150.964,-174.231,-0.273,-29.422,-20.743,-0.097,0.304,10.118,-0.042,-0.095,9.088
99.436,81.874,63.504,190.239,-61.869,-87.847,-128.327,-152.262,-3.046,14.319,36.076,0.266,-0.286,10.516,0.117,-0.287,9.158
99.448,144.864,74.613,214.044,-6.862,-43.666,-95.680,-122.818,17.660,-14.427,-0.474,0.570,-1.195,10.299,0.094,-0.310,9.549
99.459,149.137,45.559,175.713,47.171,1.789,-56.467,-87.921,-12.121,5.769,5.740,0.633,-1.098,10.722,0.229,-0.535,9.725
99.471,265.351,236.971,186.089,107.985,50.448,-10.583,-49.753,18.012,-1.516,16.841,2.073,-1.870,10.711,0.493,-0.867,9.914
99.482,240.204,145.049,197.076,154.802,88.000,37.300,-9.430,-16.015,-1.185,18.063,1.273,-1.322,11.040,0.789,-0.927,10.139
99.494,309.053,109.160,158.622,194.948,107.876,83.070,26.181,-8.190,-4.871,12.451,0.113,-2.044,10.952,0.735,-1.086,10.357
99.505,259.736,178.009,101.125,216.398,121.520,115.350,48.440,0.122,-28.107,5.769,-0.022,-1.719,11.117,0.540,-1.100,10.515
99.517,224.578,146.270,41.675,233.582,132.710,151.543,74.230,22.323,7.271,-1.767,1.366,-0.959,10.442,0.557,-1.237,10.601
99.529,294.160,113.554,52.662,242.144,132.691,178.585,92.974,-5.489,1.250,7.580,1.015,-0.762,10.349,0.794,-1.162,10.458
99.541,222.259,133.941,-33.888,239.777,129.102,198.925,104.947,6.107,0.122,31.334,0.583,-0.562,11.320,0.729,-1.099,10.555
99.551,176.115,69.730,-83.450,227.809,116.744,207.100,108.796,1.537,-12.092,-1.925,0.468,-0.698,11.488,0.684,-0.971,10.768
99.561,98.598,40.798,-107.010,203.453,102.172,208.376,108.574,9.038,-6.114,11.747,0.638,-0.524,11.033,0.662,-0.912,10.842
99.573,87.367,-9.007,-119.339,170.403,78.920,199.748,102.045,-2.852,0.560,0.028,0.447,-0.067,11.036,0.642,-0.679,10.943
99.585,90.419,-1.194,-106.888,133.463,54.972,181.886,89.599,-2.407,-11.869,15.167,0.372,-0.415,12.017,0.589,-0.546,11.060
99.597,6.676,-61.621,-106.399,90.580,27.955,157.536,73.440,-10.339,8.658,18.242,0.397,-0.547,12.461,0.640,-0.584,11.356
99.607,-56.801,-45.873,-139.359,58.537,8.358,135.144,58.594,7.824,-7.774,10.130,0.741,-0.984,12.602,0.617,-0.614,11.549
99.619,-92.691,-63.330,-126.908,19.125,-18.681,103.001,36.852,7.285,-2.320,21.734,0.866,-0.835,12.829,0.665,-0.714,11.777
99.631,-98.429,-131.814,-126.664,-21.509,-45.404,67.319,13.753,-5.848,-0.150,1.372,0.114,-0.043,12.396,0.567,-0.566,12.026
99.643,-98.429,-94.337,-93.582,-53.330,-67.428,31.947,-9.995,7.695,-3.614,11.833,0.257,-0.219,12.327,0.495,-0.509,12.064
99.653,-146.038,-121.193,-100.662,-75.285,-81.681,6.880,-26.860,16.755,-22.546,3.060,0.930,-0.636,11.953,0.449,-0.428,12.118
99.663,-154.216,-146.951,-96.756,-93.385,-93.677,-16.781,-42.406,1.868,-23.293,20.922,2.091,-1.340,11.401,0.695,-0.433,11.971
99.673,-108.561,-131.203,-71.975,-101.401,-98.943,-37.574,-55.693,-6.243,9.369,20.470,1.766,-1.421,12.309,0.983,-0.651,11.925
99.683,-112.467,-78.345,-44.386,-104.052,-100.898,-53.748,-67.049,19.119,-19.593,6.251,2.112,-1.435,12.341,1.013,-0.724,12.085
99.693,-111.124,-77.857,-49.635,-98.375,-99.798,-65.390,-75.456,3.527,7.084,0.388,2.074,-1.312,12.088,1.239,-0.864,12.110
99.704,-40.688,-66.382,-24.244,-87.212,-92.024,-71.807,-80.051,-4.461,32.232,29.315,2.044,-1.137,11.926,1.438,-1.066,11.995
99.714,50.379,-29.516,15.307,-65.823,-81.227,-72.519,-81.397,3.060,3.470,19.823,1.523,-0.497,12.873,1.457,-0.953,12.060
99.724,82.484,-45.629,37.891,-41.982,-64.912,-66.800,-78.061,-4.016,-7.752,14.758,1.804,-0.123,13.145,1.547,-0.737,12.281
99.734,141.080,-45.629,53.394,-15.804,-54.329,-56.455,-72.827,-7.220,-25.614,19.349,0.979,-1.218,13.294,1.537,-0.723,12.389
99.744,153.287,-30.126,62.184,11.846,-35.129,-41.603,-64.308,-3.434,-17.754,-3.915,0.828,-2.180,12.874,1.473,-0.870,12.594
99.754,185.759,22.731,57.057,38.639,-18.391,-23.733,-53.943,13.780,-20.175,20.427,1.492,-1.791,13.056,1.424,-0.967,12.629
99.765,168.668,33.840,94.289,64.253,-2.436,-3.740,-42.036,15.965,-3.994,-1.444,1.980,-2.100,12.780,1.514,-1.139,12.733
99.775,200.163,66.800,107.839,82.025,15.200,15.834,-28.847,5.762,-15.462,15.692,2.606,-1.307,12.899,1.719,-1.079,12.751
99.787,95.912,65.579,132.010,103.536,31.163,41.921,-11.209,-3.650,9.362,11.646,2.155,-0.361,12.959,1.906,-0.955,12.830
99.799,209.319,54.959,160.942,121.123,42.715,64.111,4.765,-6.883,-14.815,9.786,0.835,-1.037,12.491,1.785,-0.885,12.784
99.809,152.555,41.286,162.162,131.318,47.404,80.558,15.103,-16.295,-25.399,15.490,0.686,-1.661,12.796,1.681,-0.909,12.772
99.819,19.372,72.293,105.154,126.332,50.952,93.562,23.239,-2.500,-12.487,-9.570,0.500,-2.044,12.019,1.447,-1.134,12.762
99.830,23.889,86.332,80.495,114.523,56.416,99.842,30.941,15.289,4.864,3.398,0.302,-2.535,11.531,1.194,-1.424,12.560
99.841,40.979,36.892,62.794,98.302,51.990,101.004,38.167,3.484,-6.567,-3.060,0.299,-1.825,11.289,1.043,-1.548,12.329
99.853,62.952,3.932,87.087,80.273,45.573,96.136,41.379,-24.249,-5.259,13.076,-1.144,-1.879,11.798,0.790,-1.599,12.125
99.865,13.878,29.445,62.428,55.629,39.849,86.090,41.492,-26.031,-3.147,28.898,-1.757,-1.374,12.277,0.293,-1.538,12.085
99.875,-52.651,53.982,38.013,37.626,35.705,75.666,39.926,8.291,13.378,-0.725,-1.777,-0.625,12.555,-0.100,-1.513,12.212
99.885,-106.486,7.350,16.772,10.382,25.577,62.011,37.194,11.266,12.164,20.886,-1.448,-0.024,11.898,-0.410,-1.337,12.161
99.895,-66.323,8.693,-4.590,-12.663,14.797,44.702,32.152,-0.143,-10.526,18.393,-0.659,-0.019,12.294,-0.492,-1.009,12.090
99.906,-119.547,-40.624,-30.958,-36.997,3.317,26.204,25.844,-4.038,0.962,15.081,-0.307,-0.734,12.127,-0.441,-0.955,12.086
99.916,-93.302,-44.531,-40.602,-54.813,-9.231,7.228,18.024,-0.280,-13.249,13.414,-0.093,-1.457,12.509,-0.363,-0.963,12.103
99.926,-137.981,-65.039,-54.518,-70.669,-20.553,-10.830,9.337,-4.540,-0.574,3.757,-0.276,-1.615,12.641,-0.312,-1.043,12.262
99.936,-97.452,-66.748,-81.618,-79.414,-32.504,-27.330,-0.057,-13.522,14.499,20.398,-0.787,-1.765,12.626,-0.298,-1.214,12.282
99.946,-107.950,-93.726,-91.873,-84.562,-46.819,-41.005,-10.606,-11.086,19.126,9.139,-1.938,-1.660,12.712,-0.492,-1.406,12.351
99.956,-119.670,-135.598,-100.052,-89.940,-61.747,-52.547,-22.030,-6.933,10.296,10.605,-2.737,-1.180,12.653,-0.808,-1.476,12.404
99.967,-107.340,-137.551,-127.885,-94.241,-77.366,-62.545,-34.496,1.631,6.890,13.716,-3.079,-0.538,12.954,-1.185,-1.395,12.495
99.977,-86.099,-114.601,-134.965,-94.011,-88.208,-70.389,-47.021,6.912,5.647,13.709,-3.342,0.040,13.255,-1.590,-1.211,12.631
99.987,-79.507,-114.479,-136.063,-91.614,-96.968,-75.895,-58.812,9.599,1.437,12.394,-3.237,0.537,13.342,-1.936,-0.961,12.759
99.997,-97.330,-141.335,-149.492,-91.487,-106.620,-79.749,-69.955,18.745,-11.366,8.959,-2.484,0.614,12.939,-2.163,-0.667,12.822
100.007,-65.591,-112.648,-150.102,-87.537,-111.285,-82.081,-79.978,16.331,-21.045,12.408,-1.293,-0.082,12.525,-2.158,-0.454,12.791
