R
Px,Ix,Dx,Py,Iy,Dy,Pz,Iz,FFrx,FFry,FFdrx,FFdry,satI,satPID,DTermC,GparamC,AparamC,KFQAng,KFQbias,KFRmeas,CPx,CIx,CPy,CIy,CsatI,CsatPID,CFFdrx,CFFdry,CFalpha
175,25,1900,200,25,2100,500,150,0,0,0,0,7,75,10,10.0,64.0,0.000100,0.003000,-1550,50,1,50,1,50,375,0,0,0.995
sysTime,GPT1X,GPT2X,aPT1R,aPT2R,aKFRawR,aKFPT10R,aKFPT11R,aCFRawR,aCFPT10R,aCFPT11R
318.346,-5.508,-16.297,6.022,2.948,1.097,5.166,4.950,-0.258,1.232,1.037
318.357,0.023,-11.674,5.689,3.121,1.231,5.311,4.930,-0.155,1.460,1.107
318.368,5.451,-6.931,5.351,3.266,1.410,5.499,4.967,-0.000,1.722,1.226
318.379,10.768,-1.904,5.085,3.384,1.664,5.759,5.067,0.267,2.044,1.399
318.391,13.929,2.751,4.829,3.475,1.905,6.004,5.212,0.519,2.340,1.608
318.402,18.330,7.191,4.657,3.552,2.246,6.344,5.404,0.896,2.722,1.857
318.413,24.222,11.604,4.397,3.607,2.619,6.720,5.636,1.271,3.128,2.136
318.424,30.273,16.588,4.189,3.651,3.067,7.170,5.938,1.721,3.596,2.476
318.436,35.566,21.704,3.926,3.677,3.528,7.636,6.298,2.141,4.068,2.863
318.447,37.191,26.688,3.062,3.663,4.001,8.127,6.717,2.425,4.544,3.290
318.458,36.002,29.937,2.550,3.611,4.400,8.539,7.135,2.668,4.921,3.696
318.470,35.234,31.599,1.434,3.516,4.744,8.910,7.528,2.710,5.238,4.056
318.481,37.895,32.839,0.867,3.372,5.183,9.363,7.924,2.954,5.613,4.397
318.492,36.665,33.797,-0.450,3.182,5.478,9.689,8.318,2.874,5.840,4.712
318.504,37.614,34.746,-2.044,2.909,5.852,10.092,8.713,2.858,6.111,4.995
318.515,34.384,35.120,-2.429,2.602,6.168,10.411,9.108,3.019,6.277,5.256
318.526,31.847,34.667,-3.458,2.274,6.498,10.756,9.475,3.055,6.455,5.473
318.537,29.837,33.805,-4.281,1.898,6.830,11.099,9.820,3.120,6.606,5.645
318.549,25.879,31.546,-4.420,1.530,7.000,11.264,10.105,3.167,6.576,5.751
318.560,23.540,29.233,-4.486,1.175,7.176,11.435,10.362,3.227,6.549,5.823
318.572,22.433,27.474,-4.799,0.834,7.405,11.664,10.606,3.280,6.579,5.881
318.583,21.917,26.108,-5.052,0.491,7.647,11.914,10.843,3.257,6.622,5.924
318.594,19.588,24.338,-4.802,0.180,7.827,12.095,11.057,3.248,6.600,5.948
318.606,17.150,21.870,-4.588,-0.106,7.857,12.130,11.218,3.065,6.438,5.921
318.617,12.930,19.442,-4.131,-0.343,7.866,12.131,11.358,2.979,6.255,5.883
318.628,9.169,16.635,-3.476,-0.543,7.880,12.125,11.459,3.037,6.075,5.815
318.640,1.876,12.507,-2.859,-0.686,7.758,11.980,11.492,3.005,5.775,5.696
318.651,-1.986,8.127,-1.957,-0.783,7.644,11.832,11.461,3.081,5.491,5.527
318.662,-5.324,3.888,-1.355,-0.827,7.448,11.616,11.384,2.967,5.159,5.331
318.674,-9.984,0.025,-0.697,-0.832,7.177,11.328,11.272,2.776,4.773,5.114
318.685,-14.639,-3.633,-0.263,-0.804,6.954,11.091,11.131,2.600,4.453,4.884
318.696,-16.713,-7.107,-0.082,-0.762,6.760,10.891,10.953,2.386,4.180,4.625
318.707,-18.946,-10.458,0.033,-0.716,6.505,10.634,10.741,2.080,3.859,4.340
318.719,-21.670,-13.549,0.098,-0.660,6.219,10.354,10.500,1.683,3.525,4.036
318.730,-23.689,-16.263,-0.333,-0.626,5.906,10.061,10.238,1.120,3.177,3.711
318.742,-25.275,-18.909,-0.256,-0.598,5.590,9.743,9.948,0.768,2.811,3.362
318.753,-27.484,-21.128,-0.453,-0.576,5.283,9.440,9.649,0.384,2.464,3.010
318.764,-25.613,-22.779,-0.507,-0.571,5.018,9.180,9.334,0.033,2.162,2.644
318.776,-22.363,-22.777,-0.763,-0.578,4.839,9.015,9.060,-0.314,1.955,2.321
318.787,-16.845,-21.042,-1.998,-0.635,4.804,9.005,8.846,-0.652,1.890,2.048
318.798,-14.011,-18.728,-1.977,-0.726,4.772,8.969,8.673,-0.695,1.789,1.809
318.810,-9.721,-16.278,-1.696,-0.793,4.743,8.937,8.527,-0.751,1.700,1.607
318.821,-6.251,-13.720,-1.245,-0.840,4.700,8.886,8.414,-0.743,1.599,1.446
318.832,-5.787,-11.158,-0.982,-0.861,4.655,8.831,8.337,-0.727,1.503,1.331
318.843,-2.704,-8.530,-0.194,-0.840,4.766,8.923,8.292,-0.448,1.565,1.262
318.855,1.205,-6.068,0.386,-0.779,4.833,8.976,8.267,-0.259,1.602,1.226
318.866,1.823,-3.638,0.944,-0.686,4.880,8.999,8.274,0.013,1.619,1.235
318.877,8.884,-0.298,1.485,-0.565,5.167,9.268,8.335,0.490,1.888,1.306
318.888,10.232,2.657,1.454,-0.438,5.262,9.364,8.425,0.566,1.987,1.408
318.900,14.425,6.341,1.337,-0.324,5.574,9.677,8.574,0.843,2.295,1.566
318.911,20.704,9.921,0.676,-0.251,5.909,10.037,8.759,0.904,2.635,1.745
318.922,24.469,14.100,0.441,-0.203,6.247,10.391,9.005,1.044,2.956,1.975
318.934,28.035,17.861,-0.338,-0.188,6.590,10.757,9.284,1.107,3.274,2.224
318.945,27.037,20.923,-0.976,-0.228,6.859,11.038,9.584,1.186,3.485,2.472
318.956,28.531,23.315,-1.495,-0.290,7.215,11.402,9.894,1.389,3.765,2.718
318.968,30.023,25.519,-1.440,-0.361,7.641,11.825,10.223,1.764,4.096,2.974
318.979,27.760,26.561,-1.475,-0.427,7.892,12.080,10.535,1.887,4.255,3.210
318.990,27.537,27.042,-0.989,-0.478,8.202,12.382,10.835,2.198,4.461,3.433
319.002,30.476,28.015,-0.767,-0.504,8.625,12.803,11.155,2.547,4.788,3.678
319.013,25.798,27.873,-1.381,-0.532,8.798,12.993,11.457,2.458,4.879,3.900
319.024,23.935,26.604,-1.587,-0.589,8.985,13.180,11.712,2.536,4.958,4.062
319.036,23.445,25.571,-1.850,-0.662,9.218,13.417,11.962,2.628,5.077,4.211
319.047,21.595,24.446,-1.442,-0.716,9.397,13.582,12.192,2.855,5.129,4.342
319.058,17.006,22.524,-1.508,-0.754,9.449,13.642,12.386,2.721,5.080,4.438
319.070,13.585,20.045,-1.651,-0.799,9.490,13.703,12.537,2.455,5.029,4.488
319.081,10.289,17.306,-1.640,-0.843,9.505,13.726,12.650,2.276,4.943,4.499
319.092,6.886,14.225,-1.328,-0.874,9.457,13.675,12.719,2.177,4.789,4.470
319.104,-1.146,10.345,-0.507,-0.867,9.247,13.445,12.730,2.103,4.472,4.396
319.115,-3.694,6.261,0.415,-0.809,9.155,13.323,12.685,2.270,4.283,4.285
319.126,-6.951,2.529,0.890,-0.726,8.996,13.149,12.609,2.223,4.056,4.154
319.138,-14.203,-2.146,1.532,-0.617,8.647,12.785,12.465,1.998,3.656,3.968
319.149,-15.711,-6.107,2.261,-0.470,8.454,12.578,12.287,1.931,3.432,3.767
319.160,-15.197,-9.085,2.379,-0.309,8.276,12.403,12.099,1.704,3.250,3.565
319.171,-11.746,-10.355,1.804,-0.173,8.191,12.344,11.936,1.328,3.181,3.387
319.183,-12.356,-10.987,1.255,-0.083,7.993,12.168,11.784,0.884,2.986,3.211
319.194,-10.478,-10.800,0.627,-0.023,7.961,12.152,11.654,0.662,2.944,3.052
319.205,-8.840,-10.274,0.117,-0.008,7.899,12.100,11.535,0.464,2.853,2.893
319.217,-8.277,-9.493,0.578,0.017,7.860,12.044,11.434,0.589,2.765,2.759
319.228,-2.509,-7.834,1.183,0.075,7.984,12.150,11.367,0.894,2.848,2.672
319.239,0.819,-5.719,1.235,0.145,8.024,12.188,11.336,0.938,2.869,2.627
319.250,1.076,-3.474,1.388,0.218,8.040,12.204,11.339,0.942,2.869,2.618
319.262,1.228,-1.878,2.318,0.319,8.059,12.206,11.343,1.150,2.865,2.620
319.273,1.549,-0.712,3.009,0.463,8.081,12.211,11.351,1.358,2.879,2.641
319.285,0.536,-0.114,3.879,0.643,8.072,12.178,11.355,1.629,2.870,2.671
319.296,-1.204,-0.270,4.489,0.860,8.008,12.095,11.341,1.797,2.825,2.698
319.307,-1.909,-0.499,4.679,1.084,7.985,12.067,11.323,1.856,2.841,2.726
319.318,-1.185,-0.912,5.078,1.312,7.938,12.016,11.292,1.892,2.838,2.744
319.329,-2.914,-1.429,6.294,1.582,7.845,11.909,11.258,2.009,2.797,2.776
319.341,-7.697,-2.817,6.915,1.888,7.625,11.683,11.192,1.920,2.654,2.790
319.352,-8.819,-4.505,7.493,2.208,7.480,11.526,11.094,1.993,2.590,2.782
319.364,-9.059,-6.098,8.136,2.556,7.356,11.384,10.984,2.142,2.557,2.776
319.375,-5.922,-6.403,8.099,2.891,7.338,11.367,10.898,2.210,2.649,2.795
319.386,-7.871,-6.479,8.616,3.232,7.206,11.229,10.824,2.235,2.627,2.832
319.397,-8.593,-6.822,8.906,3.575,7.103,11.130,10.739,2.192,2.649,2.864
319.409,-7.576,-7.165,9.099,3.910,7.018,11.038,10.646,2.292,2.682,2.892
319.420,-7.236,-7.073,9.140,4.237,6.956,10.972,10.569,2.366,2.745,2.939
319.431,-6.417,-6.651,9.345,4.547,6.939,10.959,10.506,2.422,2.857,3.000
319.443,-2.915,-5.686,9.592,4.859,7.013,11.030,10.464,2.630,3.058,3.085
319.454,-0.744,-4.566,9.943,5.169,7.032,11.041,10.439,2.850,3.202,3.192
319.465,2.853,-2.575,10.402,5.491,7.153,11.155,10.457,3.163,3.454,3.349
319.477,8.995,0.099,10.463,5.800,7.341,11.350,10.518,3.385,3.783,3.548
319.488,10.656,3.197,10.349,6.088,7.476,11.491,10.628,3.566,4.053,3.790
319.499,13.875,5.861,10.105,6.346,7.655,11.683,10.755,3.691,4.365,4.042
319.510,16.850,9.195,10.598,6.598,7.940,11.966,10.941,4.097,4.762,4.349
319.521,19.330,12.089,10.744,6.855,8.175,12.197,11.148,4.475,5.109,4.677
319.533,20.371,14.641,11.075,7.109,8.423,12.438,11.376,4.899,5.461,5.025
319.544,19.231,16.195,10.599,7.336,8.578,12.614,11.600,4.910,5.740,5.359
319.555,17.915,16.999,10.213,7.523,8.763,12.810,11.817,5.028,6.027,5.672
319.567,14.131,16.655,9.877,7.668,8.845,12.905,12.004,5.038,6.197,5.940
319.578,13.120,15.590,9.743,7.802,8.931,13.005,12.155,5.024,6.371,6.168
319.589,7.867,13.552,9.753,7.911,8.858,12.943,12.264,4.886,6.375,6.344
319.601,5.237,11.300,9.818,8.029,8.853,12.941,12.341,4.927,6.443,6.490
319.612,1.473,8.517,10.113,8.148,8.778,12.859,12.375,5.005,6.433,6.593
319.623,0.095,5.870,9.927,8.264,8.722,12.811,12.379,4.918,6.459,6.666
319.635,-4.324,3.094,9.762,8.360,8.564,12.667,12.353,4.672,6.384,6.704
319.646,-6.779,0.164,9.513,8.437,8.404,12.520,12.286,4.434,6.304,6.696
319.657,-9.645,-2.604,10.436,8.534,8.222,12.327,12.194,4.460,6.188,6.672
319.667,-7.229,-4.268,10.608,8.665,8.191,12.296,12.110,4.515,6.246,6.668
319.677,-5.521,-4.824,10.023,8.757,8.171,12.288,12.049,4.428,6.316,6.677
319.689,-6.843,-5.123,9.487,8.833,8.085,12.216,11.986,4.274,6.330,6.692
319.699,-9.142,-6.115,8.911,8.849,7.941,12.089,11.904,3.981,6.260,6.659
319.710,-9.704,-7.268,8.700,8.844,7.825,11.979,11.803,3.859,6.202,6.602
319.722,-12.979,-8.792,8.807,8.842,7.644,11.799,11.675,3.745,6.090,6.532
319.732,-17.418,-10.974,9.266,8.855,7.363,11.511,11.514,3.629,5.865,6.424
319.743,-23.776,-14.154,9.175,8.881,7.009,11.163,11.303,3.281,5.587,6.271
319.754,-34.771,-19.797,8.807,8.887,6.349,10.517,10.975,2.541,5.017,6.000
319.765,-43.995,-27.379,7.933,8.843,5.717,9.908,10.527,1.740,4.497,5.616
319.777,-51.264,-35.656,7.256,8.749,4.968,9.172,9.962,0.934,3.848,5.110
319.788,-52.463,-40.903,7.007,8.648,4.383,8.591,9.415,0.390,3.338,4.609
319.798,-50.696,-44.122,7.526,8.569,3.909,8.108,8.879,0.147,2.938,4.133
319.809,-53.818,-46.921,7.924,8.525,3.269,7.462,8.327,-0.293,2.393,3.660
319.819,-46.699,-47.769,7.383,8.471,2.916,7.117,7.798,-0.628,2.153,3.214
319.829,-49.690,-47.987,7.188,8.390,2.360,6.562,7.310,-1.075,1.700,2.807
319.841,-49.420,-48.915,7.398,8.310,1.770,5.964,6.726,-1.397,1.244,2.340
319.851,-45.469,-48.379,7.451,8.259,1.365,5.558,6.237,-1.651,0.961,1.954
319.862,-43.542,-46.985,7.590,8.214,0.951,5.141,5.776,-1.882,0.672,1.604
319.872,-43.136,-45.670,7.438,8.173,0.537,4.728,5.347,-2.158,0.394,1.292
319.884,-38.632,-43.596,7.284,8.110,0.184,4.378,4.881,-2.365,0.211,0.975
319.896,-31.520,-40.233,7.046,8.038,-0.071,4.141,4.475,-2.669,0.140,0.720
319.906,-29.904,-37.143,6.486,7.966,-0.338,3.896,4.177,-3.067,0.024,0.539
319.916,-25.096,-33.949,6.110,7.855,-0.504,3.739,3.898,-3.204,-0.017,0.368
319.926,-18.437,-29.739,6.833,7.781,-0.546,3.689,3.680,-2.986,0.056,0.269
319.937,-22.056,-26.991,7.330,7.745,-0.866,3.363,3.470,-3.065,-0.132,0.190
319.948,-15.204,-23.965,6.235,7.685,-0.872,3.377,3.288,-3.177,0.008,0.133
319.958,-19.453,-22.102,5.322,7.555,-1.161,3.105,3.112,-3.542,-0.157,0.059
319.969,-11.160,-19.340,6.021,7.443,-1.058,3.187,2.968,-3.031,0.031,0.021
319.979,-10.058,-16.527,6.390,7.374,-1.127,3.112,2.870,-2.872,0.072,0.040
319.990,-9.297,-13.949,7.108,7.332,-1.256,2.977,2.762,-2.734,0.095,0.091
320.002,-7.654,-11.890,7.478,7.320,-1.316,2.912,2.672,-2.549,0.195,0.166
320.014,-6.618,-9.885,8.215,7.370,-1.329,2.883,2.608,-2.167,0.345,0.282
320.025,1.087,-7.116,8.440,7.437,-1.206,3.001,2.580,-1.782,0.643,0.437
320.037,6.647,-2.617,8.691,7.528,-1.013,3.190,2.642,-1.322,1.012,0.687
320.049,11.330,1.646,8.733,7.627,-0.843,3.360,2.749,-0.983,1.359,0.978
320.059,7.866,3.935,8.705,7.694,-0.825,3.378,2.854,-0.803,1.511,1.223
320.070,2.777,4.313,8.716,7.774,-0.868,3.334,2.933,-0.668,1.632,1.471
320.082,5.569,4.707,8.766,7.852,-0.747,3.456,3.002,-0.378,1.915,1.707
320.093,9.296,5.927,8.944,7.932,-0.574,3.626,3.102,0.009,2.241,1.968
320.105,11.661,7.465,8.831,8.013,-0.428,3.773,3.226,0.295,2.539,2.250
320.117,10.851,8.787,8.337,8.064,-0.299,3.909,3.371,0.482,2.812,2.537
320.128,17.284,11.354,7.511,8.057,0.048,4.272,3.558,0.756,3.284,2.843
320.140,26.532,16.212,7.104,7.986,0.568,4.801,3.848,1.249,3.890,3.224
320.152,27.553,19.393,6.632,7.908,0.852,5.093,4.145,1.496,4.228,3.580
320.163,25.090,21.216,6.016,7.803,1.049,5.305,4.439,1.553,4.471,3.915
320.174,21.812,21.887,5.945,7.680,1.250,5.517,4.715,1.669,4.701,4.219
320.185,20.187,21.884,5.431,7.548,1.482,5.771,4.971,1.645,4.963,4.493
320.197,18.710,21.424,4.641,7.395,1.683,5.998,5.208,1.529,5.185,4.734
320.208,18.642,20.836,4.264,7.203,1.928,6.255,5.433,1.623,5.418,4.943
320.219,18.397,20.699,3.770,6.996,2.205,6.538,5.666,1.838,5.663,5.149
320.231,18.038,20.435,3.324,6.770,2.487,6.825,5.899,2.064,5.897,5.341
320.242,17.510,19.758,3.427,6.553,2.707,7.045,6.108,2.275,6.062,5.505
320.253,19.021,19.552,4.003,6.377,2.973,7.308,6.321,2.582,6.275,5.679
320.265,22.945,20.036,4.521,6.241,3.270,7.603,6.552,2.910,6.524,5.876
320.276,27.199,22.087,4.735,6.134,3.674,8.005,6.839,3.341,6.881,6.131
320.287,29.756,23.914,4.642,6.036,4.009,8.340,7.142,3.671,7.165,6.398
320.298,31.079,25.612,4.576,5.942,4.330,8.659,7.461,3.999,7.430,6.675
320.309,31.312,27.114,5.027,5.868,4.633,8.954,7.802,4.403,7.669,6.973
320.320,30.757,28.037,5.668,5.844,4.918,9.232,8.140,4.791,7.900,7.275
320.332,30.701,28.760,6.062,5.848,5.236,9.547,8.482,5.140,8.172,7.585
320.343,28.592,28.786,6.511,5.874,5.493,9.796,8.811,5.496,8.379,7.881
320.354,27.501,28.423,6.610,5.918,5.760,10.061,9.125,5.794,8.605,8.164
320.366,26.508,28.046,6.669,5.963,6.070,10.370,9.437,6.106,8.869,8.440
320.377,24.954,27.641,6.713,6.013,6.383,10.683,9.744,6.397,9.136,8.709
320.388,20.835,26.228,7.162,6.078,6.573,10.871,10.017,6.609,9.278,8.944
320.400,19.664,24.654,7.498,6.169,6.823,11.119,10.262,6.881,9.487,9.156
320.411,17.776,22.908,7.808,6.271,7.016,11.310,10.482,7.091,9.641,9.346
320.422,19.796,21.857,8.350,6.387,7.305,11.594,10.703,7.443,9.891,9.539
320.434,21.321,21.289,8.332,6.519,7.531,11.830,10.929,7.517,10.097,9.740
320.445,23.741,21.492,8.519,6.633,7.771,12.073,11.171,7.720,10.303,9.950
320.456,26.431,22.587,8.520,6.758,8.087,12.389,11.448,8.020,10.583,10.198
320.468,27.161,23.902,8.294,6.863,8.385,12.691,11.753,8.253,10.839,10.464
320.479,28.583,25.052,8.050,6.947,8.710,13.023,12.060,8.441,11.117,10.724
320.490,27.343,25.989,7.746,7.005,9.025,13.346,12.379,8.612,11.374,10.984
320.502,27.383,26.652,7.401,7.037,9.371,13.696,12.697,8.873,11.645,11.231
320.513,27.626,27.102,7.289,7.058,9.709,14.036,13.013,9.122,11.899,11.469
320.524,28.858,27.660,6.780,7.056,10.068,14.406,13.333,9.259,12.171,11.700
320.535,28.613,27.839,6.391,7.029,10.394,14.735,13.651,9.459,12.390,11.916
320.547,27.155,27.739,5.969,6.984,10.686,15.030,13.966,9.620,12.565,12.119
320.558,26.057,27.498,5.521,6.915,10.993,15.346,14.271,9.693,12.748,12.300
320.570,24.796,26.703,4.491,6.809,11.209,15.585,14.548,9.472,12.839,12.437
320.581,18.379,24.669,3.196,6.630,11.253,15.654,14.781,9.003,12.735,12.501
320.592,13.676,21.564,2.920,6.431,11.262,15.673,14.945,8.730,12.573,12.487
320.604,2.794,16.946,2.629,6.221,11.039,15.457,15.027,8.269,12.175,12.384
320.615,-5.797,10.600,2.336,6.013,10.761,15.192,14.994,7.689,11.732,12.166
320.626,-16.344,3.079,1.980,5.793,10.314,14.749,14.848,7.054,11.115,11.832
320.638,-23.487,-4.829,1.498,5.564,9.864,14.306,14.600,6.406,10.502,11.399
320.649,-33.828,-13.026,1.307,5.324,9.215,13.659,14.256,5.616,9.692,10.870
320.660,-47.533,-22.566,1.557,5.102,8.320,12.760,13.774,4.695,8.650,10.217
320.671,-59.036,-32.643,1.177,4.886,7.419,11.867,13.168,3.610,7.631,9.452
320.683,-66.437,-42.525,0.969,4.662,6.520,10.971,12.452,2.610,6.623,8.588
320.694,-73.134,-51.706,1.449,4.453,5.518,9.966,11.646,1.635,5.528,7.653
320.705,-75.413,-59.035,2.932,4.328,4.586,9.015,10.786,1.001,4.530,6.705
320.717,-77.649,-64.738,3.618,4.270,3.684,8.103,9.918,0.297,3.608,5.786
320.728,-75.446,-68.732,3.907,4.246,2.842,7.255,9.044,-0.389,2.777,4.888
320.739,-73.754,-70.357,3.830,4.230,2.066,6.483,8.210,-1.145,2.039,4.048
320.750,-67.632,-70.517,3.201,4.189,1.409,5.837,7.403,-1.885,1.429,3.242
320.762,-64.570,-69.170,3.090,4.132,0.723,5.155,6.649,-2.551,0.791,2.499
320.773,-56.148,-65.550,2.363,4.042,0.341,4.790,5.992,-3.128,0.465,1.854
320.784,-46.415,-60.840,2.428,3.936,0.008,4.457,5.400,-3.356,0.170,1.278
320.796,-38.320,-54.897,3.144,3.865,-0.288,4.151,4.918,-3.422,-0.081,0.829
320.807,-28.444,-47.401,4.352,3.868,-0.369,4.061,4.556,-3.216,-0.096,0.530
320.818,-17.916,-39.151,4.800,3.915,-0.307,4.118,4.307,-2.934,0.048,0.362
320.829,-4.994,-29.922,4.924,3.979,-0.085,4.335,4.183,-2.519,0.355,0.326
320.841,5.887,-19.599,4.257,4.017,0.269,4.703,4.207,-2.259,0.797,0.430
320.852,20.054,-8.709,3.234,3.995,0.791,5.243,4.359,-1.934,1.383,0.641
320.863,25.589,1.679,2.992,3.946,1.224,5.679,4.630,-1.460,1.846,0.955
320.874,36.079,11.615,3.227,3.888,1.899,6.352,4.991,-0.684,2.530,1.349
320.886,40.460,20.125,3.734,3.854,2.428,6.875,5.419,-0.011,3.062,1.808
320.897,46.417,27.878,4.076,3.848,3.061,7.506,5.913,0.704,3.697,2.332
320.908,49.917,34.699,4.669,3.887,3.733,8.168,6.469,1.584,4.364,2.920
320.920,52.794,40.079,4.480,3.930,4.393,8.833,7.052,2.204,5.024,3.526
320.931,57.417,45.107,4.113,3.950,5.132,9.586,7.676,2.727,5.752,4.156
320.942,60.931,49.967,3.888,3.965,5.927,10.393,8.364,3.328,6.518,4.834
320.954,58.899,53.025,4.053,3.976,6.586,11.053,9.044,3.947,7.124,5.492
320.965,60.873,55.161,3.788,3.971,7.293,11.763,9.713,4.596,7.763,6.121
320.976,61.383,56.955,3.840,3.961,7.971,12.442,10.392,5.225,8.358,6.747
320.987,59.536,58.064,3.194,3.929,8.584,13.076,11.073,5.427,8.891,7.357
320.999,61.463,59.207,2.894,3.862,9.330,13.832,11.762,5.915,9.522,7.950
321.010,64.349,60.612,2.467,3.779,10.124,14.636,12.471,6.473,10.182,8.546
321.021,63.625,61.500,2.102,3.676,10.809,15.324,13.191,7.004,10.708,9.135
321.033,61.472,61.818,2.006,3.572,11.459,15.973,13.892,7.547,11.184,9.691
321.044,63.485,62.221,2.575,3.493,12.202,16.711,14.587,8.281,11.744,10.237
321.055,62.454,62.160,3.049,3.455,12.819,17.327,15.278,8.792,12.186,10.781
321.066,58.284,61.484,4.330,3.472,13.362,17.861,15.951,9.394,12.554,11.313
321.078,58.543,60.726,5.584,3.581,14.017,18.504,16.611,10.142,13.052,11.849
321.090,52.159,58.169,6.535,3.776,14.477,18.954,17.241,10.667,13.335,12.337
321.100,46.976,55.251,6.876,3.973,14.834,19.308,17.732,10.982,13.564,12.720
321.111,38.998,50.402,6.518,4.164,15.149,19.631,18.233,11.036,13.717,13.069
321.123,25.854,43.259,6.268,4.319,15.238,19.725,18.613,10.877,13.635,13.283
321.135,9.343,33.010,6.132,4.439,15.068,19.561,18.817,10.466,13.294,13.311
321.146,-5.972,20.150,6.089,4.578,14.698,19.195,18.815,9.914,12.771,13.146
321.157,-21.602,6.372,5.172,4.650,14.198,18.712,18.653,8.997,12.129,12.810
321.167,-35.168,-7.618,4.128,4.631,13.604,18.138,18.349,7.899,11.386,12.316
321.177,-50.604,-21.522,4.582,4.593,12.846,17.379,17.908,7.060,10.472,11.693
321.188,-63.466,-37.628,5.659,4.634,11.924,16.446,17.246,6.253,9.409,10.861
321.200,-76.042,-52.135,6.432,4.758,10.890,15.407,16.447,5.291,8.299,9.945
321.211,-84.849,-64.956,6.448,4.901,9.794,14.312,15.523,4.179,7.175,8.942
321.222,-89.304,-75.000,6.366,5.021,8.712,13.231,14.520,3.128,6.091,7.885
321.234,-87.590,-79.399,5.838,5.089,7.809,12.331,13.553,2.213,5.205,6.890
321.245,-90.386,-82.786,5.485,5.127,6.852,11.379,12.590,1.249,4.279,5.915
321.256,-94.757,-86.754,5.077,5.130,5.694,10.226,11.510,0.077,3.168,4.838
321.268,-95.937,-90.067,4.859,5.113,4.568,9.102,10.397,-0.986,2.107,3.748
321.280,-93.730,-91.673,4.772,5.086,3.528,8.064,9.294,-1.911,1.150,2.689
321.291,-93.373,-92.358,4.785,5.059,2.437,6.973,8.205,-2.842,0.163,1.669
321.303,-95.549,-93.308,4.870,5.040,1.302,5.837,7.108,-3.781,-0.841,0.666
321.314,-96.216,-94.295,5.110,5.041,0.183,4.716,5.997,-4.650,-1.803,-0.320
321.326,-97.280,-95.278,5.391,5.064,-0.954,3.575,4.874,-5.494,-2.756,-1.290
321.338,-100.088,-97.319,5.620,5.104,-2.231,2.298,3.694,-6.511,-3.813,-2.287
321.350,-103.242,-99.224,5.881,5.160,-3.519,1.011,2.503,-7.510,-4.850,-3.266
321.361,-103.730,-101.193,6.199,5.236,-4.776,-0.245,1.289,-8.444,-5.826,-4.238
321.373,-97.162,-100.546,6.541,5.334,-5.769,-1.238,0.129,-9.080,-6.512,-5.124
321.385,-78.265,-94.911,6.842,5.447,-6.357,-1.828,-0.881,-9.250,-6.778,-5.837
321.397,-61.670,-84.286,7.064,5.571,-6.733,-2.207,-1.669,-9.203,-6.825,-6.308
321.408,-54.978,-73.977,7.071,5.691,-7.233,-2.705,-2.338,-9.365,-6.985,-6.648
321.419,-45.594,-65.980,7.150,5.780,-7.493,-2.962,-2.829,-9.358,-6.973,-6.871
321.429,-36.722,-57.754,7.160,5.861,-7.707,-3.176,-3.266,-9.279,-6.918,-7.040
321.441,-27.507,-49.329,7.308,5.943,-7.805,-3.272,-3.607,-9.078,-6.747,-7.108
321.451,-21.607,-40.950,6.395,5.997,-7.851,-3.304,-3.847,-9.109,-6.525,-7.083
321.462,-13.627,-32.810,5.004,5.971,-7.732,-3.169,-4.005,-9.054,-6.165,-7.000
321.473,-6.484,-25.052,3.653,5.857,-7.614,-3.035,-4.091,-9.024,-5.841,-6.877
321.484,3.395,-17.029,2.906,5.689,-7.358,-2.768,-4.091,-8.752,-5.411,-6.689
321.495,9.028,-9.591,2.821,5.518,-7.151,-2.562,-4.019,-8.321,-5.052,-6.439
321.505,19.401,-1.411,3.252,5.375,-6.702,-2.119,-3.852,-7.553,-4.462,-6.094
321.515,14.594,4.145,3.813,5.269,-6.652,-2.073,-3.667,-7.186,-4.267,-5.731
321.526,22.619,9.287,3.915,5.185,-6.215,-1.634,-3.451,-6.586,-3.683,-5.338
321.537,18.638,12.586,2.435,5.055,-6.107,-1.509,-3.228,-6.677,-3.435,-4.962
321.547,23.386,16.076,1.385,4.853,-5.680,-1.068,-2.973,-6.398,-2.906,-4.586
321.558,25.802,18.855,1.411,4.656,-5.338,-0.725,-2.699,-5.931,-2.486,-4.202
321.568,26.732,21.417,1.570,4.470,-4.997,-0.385,-2.407,-5.447,-2.078,-3.808
321.579,28.562,23.351,2.300,4.324,-4.682,-0.072,-2.113,-4.933,-1.693,-3.410
321.589,32.016,25.872,2.999,4.233,-4.229,0.373,-1.777,-4.171,-1.172,-2.963
321.600,36.618,28.770,2.832,4.146,-3.732,0.874,-1.392,-3.641,-0.606,-2.478
321.611,41.125,31.970,2.609,4.052,-3.228,1.381,-0.967,-3.082,-0.049,-1.966
321.622,42.079,34.664,2.710,3.963,-2.788,1.820,-0.513,-2.525,0.430,-1.436
321.633,44.993,37.437,2.750,3.887,-2.267,2.339,-0.038,-1.856,0.982,-0.892
321.644,43.147,39.382,2.597,3.820,-1.851,2.757,0.446,-1.400,1.425,-0.349
321.654,41.101,40.119,1.983,3.729,-1.455,3.160,0.879,-1.086,1.835,0.125
321.666,41.769,40.772,1.780,3.579,-0.951,3.666,1.373,-0.576,2.325,0.644
